"","municipio","codEstacao","PrecM"
"109","JAGUAQUARA","291760701C",27.6
"110","JAGUAQUARA","291760702A",36.6
"111","JAGUARARI","291770601U",51.6
"112","JEREMOABO","291810001C",18
"113","JOÃO DOURADO","291835701C",2
"114","JUAZEIRO","291840701A",14.6
"115","JUAZEIRO","291840703A",11.4
"116","JUAZEIRO","291840704A",57.2
"117","LAJEDINHO","291900901A",8.2
"118","LAJEDO DO TABOCAL","291905801C",46.4
"119","LAMARÃO","291910801C",66.4
"120","LAPÃO","291915701A",1.8
"121","LAURO DE FREITAS","291920701A",5.19
"122","LAURO DE FREITAS","291920702A",0
"123","LAURO DE FREITAS","291920703A",266.4
"124","LAURO DE FREITAS","291920704A",202.53
"125","LAURO DE FREITAS","291920704H",20.4
"126","LAURO DE FREITAS","291920705A",256.74
"127","LAURO DE FREITAS","291920706A",274.75
"128","LENÇÓIS","291930601C",9
"129","MACAJUBA","291960301C",9.2
"130","MAIRI","292010601C",0
"131","MANOEL VITORINO","292040301C",17.6
"132","MARACÁS","292050201C",26
"133","MARAGOGIPE","292060101A",267.2
"134","MATINA","292105401C",0
"135","MEDEIROS NETO","292110401A",161.89
"136","MORPARÁ","292160901C",0
"137","MORRO DO CHAPÉU","292170801U",0
"138","MORTUGABA","292180701C",10.4
"139","MUNDO NOVO","292210201C",5.4
"140","NAZARÉ","292250801A",342.3
"141","NOVA CANAÃ","292270601C",28
"142","NOVA FÁTIMA","292273001C",43
"143","NOVA ITARANA","292280501C",31.8
"144","NOVA REDENÇÃO","292285401C",29
"145","NOVA VIÇOSA","292300102A",98.6
"146","NOVA VIÇOSA","292300103A",233.08
"147","OLINDINA","292310001C",26.8
"148","OLIVEIRA DOS BREJINHOS","292320901C",52.8
"149","PALMAS DE MONTE ALTO","292340701U",0
"150","PALMEIRAS","292350601C",19.6
"151","PARATINGA","292370401U",0.6
"152","PARIPIRANGA","292380301C",1.6
"153","PAU BRASIL","292390201A",127.2
"154","PAULO AFONSO","292400901C",29.4
"155","PEDRO ALEXANDRE","292420701C",20.8
"156","PIATÃ","292430601C",95.2
"157","PILÃO ARCADO","292440501U",81.6
"158","PIRITIBA","292480101C",15.4
"159","PLANALTINO","292490001C",29
"160","PLANALTO","292500601C",9.2
"161","PORTO SEGURO","292530301A",236.17
"162","PORTO SEGURO","292530302A",199.06
"163","PORTO SEGURO","292530303A",319.46
"164","PORTO SEGURO","292530304A",359.73
"165","POÇÕES","292510501U",9
"166","PRADO","292550101A",204.6
"167","PÉ DE SERRA","292405801C",33.4
"168","QUEIMADAS","292580801C",0
"169","QUIJINGUE","292590701C",22.8
"170","QUIXABEIRA","292593101C",25.6
"171","RAFAEL JAMBEIRO","292595601U",0
"172","REMANSO","292600401C",27.4
"173","RETIROLÂNDIA","292610301C",67.8
"174","RIACHO DE SANTANA","292640001C",0.8
"175","RIO DO PIRES","292690501C",19.4
"176","RODELAS","292710101C",55.2
"177","RUY BARBOSA","292720001C",0
"178","SALVADOR","292740801A",283.43
"179","SALVADOR","292740802A",234.1
"180","SALVADOR","292740803A",174.25
"181","SALVADOR","292740804A",199.12
"182","SALVADOR","292740805A",228.06
"183","SALVADOR","292740806A",252.81
"184","SALVADOR","292740808A",260.47
"185","SALVADOR","292740810A",194.48
"186","SALVADOR","292740811A",233.07
"187","SALVADOR","292740812A",258.01
"188","SALVADOR","292740814A",223.31
"189","SALVADOR","292740815A",216.46
"190","SALVADOR","292740816A",230.75
"191","SALVADOR","292740817A",259.63
"192","SALVADOR","292740818A",251.25
"193","SALVADOR","292740819A",266.8
"194","SALVADOR","292740820A",278
"195","SALVADOR","292740821A",293.4
"196","SALVADOR","292740822A",221.6
"197","SALVADOR","292740823A",230.4
"198","SANTA BÁRBARA","292750701C",107.4
"199","SANTA CRUZ CABRÁLIA","292770501A",269.23
"200","SANTA CRUZ CABRÁLIA","292770505H",72.6
"201","SANTA INÊS","292790301C",35.8
"202","SANTA LUZIA","292805901A",128.4
"203","SANTA TERESINHA","292850501C",37.4
"204","SANTO AMARO","292860401A",311.2
"205","SANTO AMARO","292860402A",319.2
"206","SANTO ESTÊVÃO","292880201C",47.8
"207","SAÚDE","292980001C",29
"208","SEABRA","292990901U",26.8
"209","SENHOR DO BONFIM","293010501A",22.8
"210","SENHOR DO BONFIM","293010501C",49.8
"211","SENTO SÉ","293020401C",2.8
"212","SERRA DOURADA","293030301C",0
"213","SERRA PRETA","293040201C",124.8
"214","SERRINHA","293050101C",84.4
"215","SERROLÂNDIA","293060001C",24
"216","SIMÕES FILHO","293070901A",347.6
"217","SIMÕES FILHO","293070902A",284.6
"218","SIMÕES FILHO","293070903A",312.8
"219","SOBRADINHO","293077401C",0.6
"220","SÃO FÉLIX","292900801A",172.4
"221","SÃO FÉLIX DO CORIBE","292905701C",0
"222","SÃO GABRIEL","292925501C",0.4
"223","SÃO JOSÉ DO JACUÍPE","292937001C",50
"224","SÍTIO DO MATO","293075801C",0
"225","SÍTIO DO QUINTO","293076601C",39.6
"226","TANHAÇU","293100401U",0
"227","TANQUE NOVO","293105301C",0
"228","TAPEROÁ","293120201A",218
"229","TAPIRAMUTÁ","293130101C",8
"230","TEOFILÂNDIA","293150901C",86.4
"231","TUCANO","293190501C",38.4
"232","UAUÁ","293200201C",5
"233","UBAÍRA","293210101C",89.4
"234","UIBAÍ","293240801C",9.8
"235","UMBURANAS","293245701C",0
"236","URANDI","293260601C",0
"237","UTINGA","293280401C",18.8
"238","VALENTE","293300001C",0
"239","VALENÇA","293290301A",209.94
"240","VALENÇA","293290307H",47.4
"241","VITÓRIA DA CONQUISTA","293330701A",52.71
"242","VITÓRIA DA CONQUISTA","293330702A",45.28
"243","VITÓRIA DA CONQUISTA","293330703A",31.13
"244","VITÓRIA DA CONQUISTA","293330704A",33.51
"245","VITÓRIA DA CONQUISTA","293330705A",59.55
"246","VÁRZEA DA ROÇA","293305901C",38.8
"247","VÁRZEA NOVA","293315801C",1.6
"248","ÁGUA FRIA","290040501C",13.2
