"","municipio","codEstacao","PrecM"
"51","COCOS","290810101C",8
"52","CONDEÚBA","290870501C",3.2
"53","CORONEL JOÃO SÁ","290920801C",6.8
"54","CURAÇÁ","290990101C",0
"55","CÂNDIDO SALES","290670901C",3
"56","CÍCERO DANTAS","290780601C",4.8
"57","DOM BASÍLIO","291010701C",0
"58","ELÍSIO MEDRADO","291030501C",38.2
"59","EUCLIDES DA CUNHA","291070101C",1
"60","FÁTIMA","291075001C",3.6
"61","GANDU","291120401A",66.79
"62","GAVIÃO","291125301C",14
"63","GLÓRIA","291140201C",7
"64","GUAJERU","291165901C",0
"65","GUANAMBI","291170901C",0.8
"66","GUARATINGA","291180801A",10.4
"67","HELIÓPOLIS","291185701C",15
"68","IAÇU","291190701C",1.2
"69","IBIASSUCÊ","291200401C",0
"70","IBICOARA","291220201C",36.2
"71","IBIPITANGA","291250901C",0.2
"72","IBITIARA","291300201C",0
"73","IBOTIRAMA","291320001C",0
"74","IGRAPIÚNA","291345701A",114.2
"75","ILHÉUS","291360601A",119.55
"76","ILHÉUS","291360602A",93.06
"77","INHAMBUPE","291370501C",25.2
"78","IPECAETÁ","291380401C",1.2
"79","IRAJUBA","291420801C",5.8
"80","IRAQUARA","291440601C",3.2
"81","IRECÊ","291460401C",2.8
"82","ITABERABA","291470301C",17.6
"83","ITABUNA","291480201A",54.3
"84","ITABUNA","291480202A",55.67
"85","ITABUNA","291480203A",3.98
"86","ITACARÉ","291490101A",195
"87","ITAETÉ","291500701C",0
"88","ITAGIMIRIM","291530401A",20.59
"89","ITAMARAJU","291560101A",15.2
"90","ITAMBÉ","291580901C",2.2
"91","ITAPETINGA","291640101A",3.36
"92","ITAPETINGA","291640103H",4.2
"93","ITAPICURU","291650001C",42.2
"94","ITARANTIM","291680701C",54
"95","ITIRUÇU","291690601C",23.4
"96","ITIÚBA","291700301C",0
"97","ITORORÓ","291710201A",37.94
"98","ITORORÓ","291710201C",2.8
"99","IUIÚ","291733401C",1
"100","JACOBINA","291750801A",18.2
"101","JACOBINA","291750801C",16.4
"102","JACOBINA","291750802A",43.2
"103","JAGUAQUARA","291760701A",35.6
"104","JAGUAQUARA","291760701C",24
"105","JAGUAQUARA","291760702A",30.6
"106","JEREMOABO","291810001C",0
"107","JOÃO DOURADO","291835701C",1.6
"108","JUAZEIRO","291840701A",0.8
"109","JUAZEIRO","291840703A",0.8
"110","JUAZEIRO","291840704A",1
"111","LAJEDINHO","291900901A",22.2
"112","LAJEDO DO TABOCAL","291905801C",28.2
"113","LAMARÃO","291910801C",26.8
"114","LAPÃO","291915701A",1
"115","LAURO DE FREITAS","291920701A",21.96
"116","LAURO DE FREITAS","291920704A",61.46
"117","LAURO DE FREITAS","291920706A",90.68
"118","LENÇÓIS","291930601C",8.8
"119","LICÍNIO DE ALMEIDA","291940501C",2.2
"120","LIVRAMENTO DE NOSSA SENHORA","291950401U",0.2
"121","MACAJUBA","291960301C",1.6
"122","MACURURÉ","291990001U",1.2
"123","MAIRI","292010601C",0
"124","MANOEL VITORINO","292040301C",0.2
"125","MARACÁS","292050201C",17.2
"126","MARAGOGIPE","292060101A",91.92
"127","MATINA","292105401C",0
"128","MEDEIROS NETO","292110401A",24.03
"129","MIGUEL CALMON","292120301C",0
"130","MONTE SANTO","292150001U",0.2
"131","MORPARÁ","292160901C",0
"132","MORTUGABA","292180701C",3.8
"133","MUNDO NOVO","292210201C",0.4
"134","NAZARÉ","292250801A",102.9
"135","NOVA CANAÃ","292270601C",14.4
"136","NOVA FÁTIMA","292273001C",35.6
"137","NOVA ITARANA","292280501C",7.6
"138","NOVA REDENÇÃO","292285401C",3.6
"139","NOVA SOURE","292290401U",0
"140","NOVA VIÇOSA","292300103A",92.15
"141","OLINDINA","292310001C",2.6
"142","OLIVEIRA DOS BREJINHOS","292320901C",0
"143","PALMAS DE MONTE ALTO","292340701U",0
"144","PALMEIRAS","292350601C",6.4
"145","PARAMIRIM","292360501C",174.8
"146","PARATINGA","292370401U",0
"147","PARIPIRANGA","292380301C",5.2
"148","PAU BRASIL","292390201A",32.4
"149","PAULO AFONSO","292400901C",7.2
"150","PEDRO ALEXANDRE","292420701C",12.2
"151","PIATÃ","292430601C",14.4
"152","PIRIPÁ","292470201C",2.2
"153","PIRITIBA","292480101C",3.6
"154","PLANALTINO","292490001C",15.8
"155","PLANALTO","292500601C",26
"156","PORTO SEGURO","292530301A",44.74
"157","PORTO SEGURO","292530302A",52.21
"158","PORTO SEGURO","292530303A",37.37
"159","PORTO SEGURO","292530304A",0
"160","POÇÕES","292510501U",8
"161","PRADO","292550101A",26.2
"162","PÉ DE SERRA","292405801C",29.6
"163","QUEIMADAS","292580801C",0
"164","QUIJINGUE","292590701C",7.8
"165","QUIXABEIRA","292593101C",19.8
"166","REMANSO","292600401C",0
"167","RETIROLÂNDIA","292610301C",15.2
"168","RIACHO DE SANTANA","292640001C",21.2
"169","RIBEIRA DO POMBAL","292660801U",14.6
"170","RIO DO ANTÔNIO","292680601C",2
"171","RIO DO PIRES","292690501C",0.6
"172","RODELAS","292710101C",1.2
"173","RUY BARBOSA","292720001C",6
"174","SALVADOR","292740801A",95.27
"175","SALVADOR","292740802A",82.56
"176","SALVADOR","292740803A",59.71
"177","SALVADOR","292740804A",83.33
"178","SALVADOR","292740805A",78.74
"179","SALVADOR","292740808A",31.39
"180","SALVADOR","292740810A",83.41
"181","SALVADOR","292740811A",68.94
"182","SALVADOR","292740812A",103.25
"183","SALVADOR","292740814A",70.86
"184","SALVADOR","292740815A",86.7
"185","SALVADOR","292740816A",92.95
"186","SALVADOR","292740817A",46.19
"187","SALVADOR","292740818A",89.44
"188","SALVADOR","292740819A",90
"189","SALVADOR","292740821A",82.2
"190","SALVADOR","292740822A",73
"191","SALVADOR","292740823A",63.6
"192","SANTA BÁRBARA","292750701C",54.4
"193","SANTA CRUZ CABRÁLIA","292770501A",39.99
"194","SANTA INÊS","292790301C",11.4
"195","SANTA LUZIA","292805901A",44.8
"196","SANTA TERESINHA","292850501C",2.2
"197","SANTANÓPOLIS","292830701C",56
"198","SANTO AMARO","292860401A",44
"199","SANTO AMARO","292860402A",85
"200","SANTO ESTÊVÃO","292880201C",36.4
"201","SAÚDE","292980001C",0
"202","SENHOR DO BONFIM","293010501A",15.02
"203","SENHOR DO BONFIM","293010501C",10.8
"204","SENTO SÉ","293020401C",0
"205","SERRA PRETA","293040201C",48.6
"206","SERRINHA","293050101C",34.4
"207","SERROLÂNDIA","293060001C",29.8
"208","SIMÕES FILHO","293070901A",98.8
"209","SIMÕES FILHO","293070902A",96.2
"210","SIMÕES FILHO","293070903A",82.2
"211","SOBRADINHO","293077401C",0
"212","SÃO FÉLIX","292900801A",105
"213","SÃO FÉLIX DO CORIBE","292905701C",1
"214","SÃO GABRIEL","292925501C",0
"215","SÃO JOSÉ DO JACUÍPE","292937001C",15.4
"216","SÍTIO DO MATO","293075801C",0.8
"217","SÍTIO DO QUINTO","293076601C",32.2
"218","TANQUE NOVO","293105301C",0.8
"219","TAPEROÁ","293120201A",239.2
"220","TAPIRAMUTÁ","293130101C",6.6
"221","TEOFILÂNDIA","293150901C",25.4
"222","TREMEDAL","293180601C",0.6
"223","TUCANO","293190501C",6
"224","UAUÁ","293200201C",0
"225","UBAÍRA","293210101C",26
"226","UIBAÍ","293240801C",0
"227","UMBURANAS","293245701C",0
"228","URANDI","293260601C",3.8
"229","UTINGA","293280401C",4.8
"230","VALENTE","293300001C",0
"231","VALENÇA","293290301A",10.29
"232","VALENÇA","293290307H",16
"233","VITÓRIA DA CONQUISTA","293330701A",4
"234","VITÓRIA DA CONQUISTA","293330701U",2
"235","VITÓRIA DA CONQUISTA","293330702A",4.41
"236","VITÓRIA DA CONQUISTA","293330703A",4.2
"237","VITÓRIA DA CONQUISTA","293330704A",3.19
"238","VITÓRIA DA CONQUISTA","293330705A",6.23
"239","VÁRZEA DA ROÇA","293305901C",0
"240","VÁRZEA NOVA","293315801C",0.4
"241","ÁGUA FRIA","290040501C",0
