"","municipio","codEstacao","PrecM"
"79","ITIÚBA","291700301C",6.8
"80","ITORORÓ","291710201A",79.51
"81","ITORORÓ","291710201C",14.8
"82","JACOBINA","291750801C",3.6
"83","JAGUAQUARA","291760701C",6.2
"84","JEREMOABO","291810001C",29.2
"85","JUAZEIRO","291840701A",0.6
"86","JUAZEIRO","291840701C",1.2
"87","JUAZEIRO","291840702A",0.8
"88","JUAZEIRO","291840703A",1.6
"89","JUAZEIRO","291840704A",0.6
"90","LAFAIETE COUTINHO","291870401C",5.2
"91","LAJEDINHO","291900901C",19.4
"92","LAJEDO DO TABOCAL","291905801C",13.2
"93","LAMARÃO","291910801C",36.4
"94","LAURO DE FREITAS","291920701A",83.94
"95","LAURO DE FREITAS","291920702A",141.78
"96","LAURO DE FREITAS","291920703A",152.93
"97","LAURO DE FREITAS","291920704A",148.28
"98","LAURO DE FREITAS","291920705A",114.54
"99","LAURO DE FREITAS","291920706A",141.18
"100","LENÇÓIS","291930601C",2.8
"101","LICÍNIO DE ALMEIDA","291940501C",16.2
"102","MACAJUBA","291960301C",26.6
"103","MACARANI","291970201C",2
"104","MAIRI","292010601C",1.2
"105","MANOEL VITORINO","292040301C",4.8
"106","MARACÁS","292050201C",9.8
"107","MARAGOGIPE","292060101A",107.76
"108","MARCIONÍLIO SOUZA","292080901C",3.8
"109","MEDEIROS NETO","292110401A",30.51
"110","MIGUEL CALMON","292120301C",51.6
"111","MIRANGABA","292140101C",0.6
"112","MORPARÁ","292160901C",0.8
"113","MORTUGABA","292180701C",2.6
"114","MUCUGÊ","292190601C",16
"115","MUNDO NOVO","292210201C",10.4
"116","MUQUÉM DE SÃO FRANCISCO","292225001C",0.2
"117","NAZARÉ","292250801A",200.94
"118","NOVA CANAÃ","292270601C",5.4
"119","NOVA FÁTIMA","292273001C",0.8
"120","NOVA ITARANA","292280501C",0.8
"121","NOVA REDENÇÃO","292285401C",10
"122","NOVA VIÇOSA","292300102A",7.12
"123","NOVA VIÇOSA","292300103A",43.66
"124","OLINDINA","292310001C",59.4
"125","OUROLÂNDIA","292335701C",1.6
"126","PARAMIRIM","292360501C",0.4
"127","PAULO AFONSO","292400901C",1
"128","PEDRO ALEXANDRE","292420701C",2.2
"129","PIATÃ","292430601C",11.8
"130","PINTADAS","292465201C",0.8
"131","PIRIPÁ","292470201C",2.6
"132","PIRITIBA","292480101C",22
"133","PLANALTINO","292490001C",1
"134","PLANALTO","292500601C",5.6
"135","PORTO SEGURO","292530301A",66.14
"136","PORTO SEGURO","292530302A",86.28
"137","PORTO SEGURO","292530303A",86.29
"138","PORTO SEGURO","292530304A",115.65
"139","QUEIMADAS","292580801C",0.6
"140","QUIXABEIRA","292593101C",3.4
"141","REMANSO","292600401C",1
"142","RIACHO DE SANTANA","292640001C",0.8
"143","RIACHÃO DO JACUÍPE","292630101U",15.4
"144","RIBEIRA DO AMPARO","292650901C",2.2
"145","RIO DE CONTAS","292670701C",5
"146","RIO DO ANTÔNIO","292680601C",5
"147","RIO DO PIRES","292690501C",1.6
"148","RODELAS","292710101C",6.8
"149","RUY BARBOSA","292720001C",19.8
"150","SALVADOR","292740801A",115.11
"151","SALVADOR","292740802A",0
"152","SALVADOR","292740806A",10.8
"153","SALVADOR","292740808A",101.59
"154","SALVADOR","292740810A",9.53
"155","SALVADOR","292740811A",98.87
"156","SALVADOR","292740812A",24.8
"157","SALVADOR","292740814A",150.17
"158","SALVADOR","292740815A",9.98
"159","SALVADOR","292740816A",92
"160","SALVADOR","292740817A",144.88
"161","SANTA BÁRBARA","292750701C",6
"162","SANTA CRUZ CABRÁLIA","292770501A",64.99
"163","SANTA INÊS","292790301C",11.2
"164","SANTA TERESINHA","292850501C",24
"165","SANTANÓPOLIS","292830701C",23
"166","SANTO ESTÊVÃO","292880201C",16.8
"167","SENHOR DO BONFIM","293010501A",31.04
"168","SENHOR DO BONFIM","293010501C",0.6
"169","SENTO SÉ","293020401C",1
"170","SERRA DO RAMALHO","293015401C",1
"171","SERRA DOURADA","293030301C",0.2
"172","SERRA PRETA","293040201C",25.6
"173","SERRINHA","293050101C",60.4
"174","SERROLÂNDIA","293060001C",1.6
"175","SÃO FÉLIX DO CORIBE","292905701C",1.2
"176","SÃO JOSÉ DO JACUÍPE","292937001C",1
"177","SÍTIO DO MATO","293075801C",1
"178","TABOCAS DO BREJO VELHO","293090701C",0.2
"179","TANQUE NOVO","293105301C",0.6
"180","TAPIRAMUTÁ","293130101C",48.8
"181","TEOFILÂNDIA","293150901C",42
"182","TREMEDAL","293180601C",5.2
"183","UAUÁ","293200201C",4.2
"184","UBAÍRA","293210101C",7
"185","UIBAÍ","293240801C",0.2
"186","UMBURANAS","293245701C",0.4
"187","URANDI","293260601C",0.2
"188","UTINGA","293280401C",4.4
"189","VALENÇA","293290301A",152.69
"190","VITÓRIA DA CONQUISTA","293330701A",27.16
"191","VITÓRIA DA CONQUISTA","293330702A",29.42
"192","VITÓRIA DA CONQUISTA","293330703A",31.38
"193","VITÓRIA DA CONQUISTA","293330704A",29.78
"194","VITÓRIA DA CONQUISTA","293330705A",38.3
"195","VÁRZEA DA ROÇA","293305901C",0.8
"196","VÁRZEA NOVA","293315801C",0.4
"197","ÁGUA FRIA","290040501C",7.2
