"","municipio","codEstacao","PrecM"
"90","JACOBINA","291750801A",20
"91","JACOBINA","291750801C",34.6
"92","JACOBINA","291750802A",57.4
"93","JAGUAQUARA","291760701A",48.4
"94","JAGUAQUARA","291760702A",51.2
"95","JOÃO DOURADO","291835701C",2.4
"96","JUAZEIRO","291840701A",1.8
"97","JUAZEIRO","291840703A",1.4
"98","JUAZEIRO","291840704A",1.4
"99","LAFAIETE COUTINHO","291870401C",0
"100","LAJEDINHO","291900901A",56.2
"101","LAJEDO DO TABOCAL","291905801C",0
"102","LAMARÃO","291910801C",0
"103","LAPÃO","291915701A",1.8
"104","LAURO DE FREITAS","291920701A",161.91
"105","LAURO DE FREITAS","291920702A",140.34
"106","LAURO DE FREITAS","291920703A",153.59
"107","LAURO DE FREITAS","291920704A",105.81
"108","LAURO DE FREITAS","291920705A",148.98
"109","LAURO DE FREITAS","291920706A",178.87
"110","LENÇÓIS","291930601C",1.6
"111","LICÍNIO DE ALMEIDA","291940501C",2.4
"112","LIVRAMENTO DE NOSSA SENHORA","291950401U",1
"113","MANOEL VITORINO","292040301C",4
"114","MARACÁS","292050201C",44.2
"115","MARAGOGIPE","292060101A",142.71
"116","MEDEIROS NETO","292110401A",60.89
"117","MORTUGABA","292180701C",0
"118","MUCUGÊ","292190601C",17.8
"119","MUNDO NOVO","292210201C",37
"120","NOVA CANAÃ","292270601C",90.8
"121","NOVA FÁTIMA","292273001C",43
"122","NOVA ITARANA","292280501C",18.2
"123","NOVA REDENÇÃO","292285401C",2.6
"124","NOVA SOURE","292290401U",0
"125","NOVA VIÇOSA","292300102A",94.67
"126","NOVA VIÇOSA","292300103A",105.77
"127","OLINDINA","292310001C",1.4
"128","OLIVEIRA DOS BREJINHOS","292320901C",0
"129","PALMEIRAS","292350601C",17
"130","PARAMIRIM","292360501C",98.6
"131","PARIPIRANGA","292380301C",0.4
"132","PAU BRASIL","292390201A",120.2
"133","PAULO AFONSO","292400901C",32.6
"134","PEDRO ALEXANDRE","292420701C",11
"135","PIRIPÁ","292470201C",6.2
"136","PIRITIBA","292480101C",3.2
"137","PLANALTO","292500601C",17
"138","PORTO SEGURO","292530301A",170.11
"139","PORTO SEGURO","292530302A",188.32
"140","PORTO SEGURO","292530303A",166.57
"141","PORTO SEGURO","292530304A",0
"142","POÇÕES","292510501U",22.8
"143","PRADO","292550101A",193.8
"144","QUEIMADAS","292580801C",0
"145","QUIXABEIRA","292593101C",24.6
"146","REMANSO","292600401C",0
"147","RETIROLÂNDIA","292610301C",9.6
"148","RIACHO DE SANTANA","292640001C",0
"149","RIO DE CONTAS","292670701C",10.6
"150","RIO DO ANTÔNIO","292680601C",0
"151","RIO DO PIRES","292690501C",0
"152","RODELAS","292710101C",1
"153","RUY BARBOSA","292720001C",12.8
"154","SALVADOR","292740801A",82.88
"155","SALVADOR","292740802A",136.11
"156","SALVADOR","292740803A",115.59
"157","SALVADOR","292740804A",90.05
"158","SALVADOR","292740805A",150.76
"159","SALVADOR","292740806A",85.28
"160","SALVADOR","292740808A",143.87
"161","SALVADOR","292740810A",134.72
"162","SALVADOR","292740811A",148.14
"163","SALVADOR","292740812A",149.7
"164","SALVADOR","292740814A",122.34
"165","SALVADOR","292740815A",120.61
"166","SALVADOR","292740816A",74.56
"167","SALVADOR","292740817A",165.32
"168","SALVADOR","292740818A",148.4
"169","SALVADOR","292740819A",150.4
"170","SALVADOR","292740820A",155.2
"171","SALVADOR","292740821A",120
"172","SALVADOR","292740822A",133.4
"173","SALVADOR","292740823A",147.6
"174","SANTA BÁRBARA","292750701C",8.2
"175","SANTA CRUZ CABRÁLIA","292770501A",176.24
"176","SANTA INÊS","292790301C",0
"177","SANTA LUZIA","292805901A",117.2
"178","SANTA TERESINHA","292850501C",0
"179","SANTANÓPOLIS","292830701C",60
"180","SANTO AMARO","292860401A",149
"181","SANTO AMARO","292860402A",210.4
"182","SAÚDE","292980001C",0
"183","SENHOR DO BONFIM","293010501A",48.4
"184","SENHOR DO BONFIM","293010501C",27.4
"185","SERRINHA","293050101C",0.6
"186","SIMÕES FILHO","293070901A",172.6
"187","SIMÕES FILHO","293070902A",0
"188","SIMÕES FILHO","293070903A",139
"189","SOBRADINHO","293077401C",0
"190","SÃO FÉLIX","292900801A",127.6
"191","SÃO FÉLIX DO CORIBE","292905701C",0
"192","SÃO JOSÉ DO JACUÍPE","292937001C",25.4
"193","SÍTIO DO MATO","293075801C",0
"194","SÍTIO DO QUINTO","293076601C",30.2
"195","TANQUE NOVO","293105301C",0
"196","TAPEROÁ","293120201A",211.8
"197","TAPIRAMUTÁ","293130101C",0
"198","TEOFILÂNDIA","293150901C",0
"199","TREMEDAL","293180601C",3.6
"200","TUCANO","293190501C",1.2
"201","UAUÁ","293200201C",0
"202","UIBAÍ","293240801C",2.2
"203","UMBURANAS","293245701C",0
"204","UTINGA","293280401C",22.4
"205","VALENÇA","293290301A",207.78
"206","VITÓRIA DA CONQUISTA","293330701A",18.72
"207","VITÓRIA DA CONQUISTA","293330701U",14
"208","VITÓRIA DA CONQUISTA","293330702A",18.99
"209","VITÓRIA DA CONQUISTA","293330703A",19.7
"210","VITÓRIA DA CONQUISTA","293330704A",16.5
"211","VITÓRIA DA CONQUISTA","293330705A",22.48
"212","VÁRZEA DA ROÇA","293305901C",16.8
"213","VÁRZEA NOVA","293315801C",1
