"","municipio","codEstacao","PrecM"
"70","IRACEMA","230600901C",3.6
"71","IRAUÇUBA","230610801A",11.23
"72","ITAIÇABA","230620701A",2.4
"73","ITAPAGÉ","230630601C",16.2
"74","ITAPIPOCA","230640501C",9.8
"75","ITATIRA","230660301C",8.2
"76","JAGUARETAMA","230670201C",0
"77","JAGUARIBARA","230680101C",21.6
"78","JAGUARIBE","230690001C",5.4
"79","JAGUARUANA","230700701A",0
"80","JAGUARUANA","230700701C",0
"81","JAGUARUANA","230700702A",1.18
"82","JAGUARUANA","230700703A",4.73
"83","JAGUARUANA","230700704A",5.91
"84","JAGUARUANA","230700705A",7.3
"85","JAGUARUANA","230700706A",8.09
"86","JATI","230720501C",7.4
"87","JUAZEIRO DO NORTE","230730401A",3.36
"88","JUAZEIRO DO NORTE","230730401C",0
"89","JUCÁS","230740301C",0
"90","LAVRAS DA MANGABEIRA","230750201A",17.4
"91","LAVRAS DA MANGABEIRA","230750201C",0
"92","LIMOEIRO DO NORTE","230760101A",15.77
"93","LIMOEIRO DO NORTE","230760101C",17.2
"94","MADALENA","230763501A",50.6
"95","MARACANAÚ","230765001A",45.8
"96","MARACANAÚ","230765002A",48.8
"97","MARACANAÚ","230765003A",30.2
"98","MARACANAÚ","230765004A",37
"99","MARANGUAPE","230770001A",48.8
"100","MARANGUAPE","230770002A",20.8
"101","MARCO","230780901A",10.02
"102","MAURITI","230810401A",6.72
"103","MAURITI","230810401C",10.4
"104","MERUOCA","230820301A",52.6
"105","MILAGRES","230830201C",8.8
"106","MILHÃ","230835101C",20.4
"107","MISSÃO VELHA","230840101A",1.2
"108","MISSÃO VELHA","230840101C",4.2
"109","MOMBAÇA","230850001C",0.2
"110","MORADA NOVA","230870801C",33.4
"111","MORADA NOVA","230870802A",29.12
"112","MORADA NOVA","230870803A",27.98
"113","MORADA NOVA","230870804A",31.12
"114","MORADA NOVA","230870805A",32.89
"115","MORAÚJO","230880701A",5.2
"116","MORRINHOS","230890601A",26.3
"117","NOVA RUSSAS","230930001C",0
"118","OCARA","230945801C",0
"119","PACAJUS","230960701C",0
"120","PACOTI","230980501A",86.6
"121","PACUJÁ","230990401A",5.4
"122","PEDRA BRANCA","231050601A",84.89
"123","PEDRA BRANCA","231050601C",79.6
"124","PEDRA BRANCA","231050602A",66.26
"125","PENTECOSTE","231070401C",0
"126","PIQUET CARNEIRO","231090201C",2.6
"127","QUIXADÁ","231130601C",0
"128","QUIXELÔ","231135501C",0
"129","QUIXERAMOBIM","231140501A",39.4
"130","QUIXERAMOBIM","231140501C",5.8
"131","QUIXERÉ","231150401A",4.6
"132","REDENÇÃO","231160301C",56.2
"133","RERIUTABA","231170201C",17.8
"134","RUSSAS","231180101A",9.4
"135","RUSSAS","231180102A",0.8
"136","SANTANA DO ACARAÚ","231200701A",13.44
"137","SANTANA DO ACARAÚ","231200702H",0
"138","SANTANA DO CARIRI","231210601C",14
"139","SENADOR POMPEU","231270001A",74.45
"140","SENADOR POMPEU","231270001C",0
"141","SOBRAL","231290801A",3.94
"142","SOBRAL","231290801C",0
"143","SOBRAL","231290802A",6.9
"144","SOBRAL","231290803A",1.58
"145","SOLONÓPOLE","231300501C",35
"146","SÃO BENEDITO","231230401C",0.8
"147","TABULEIRO DO NORTE","231310401A",21.2
"148","TARRAFAS","231325201C",0
"149","UMARI","231370801C",0
"150","UMIRIM","231375701C",0
"151","VIÇOSA DO CEARÁ","231410201A",23.4
"152","VIÇOSA DO CEARÁ","231410202A",13.8
"153","VÁRZEA ALEGRE","231400301C",0
