"","municipio","codEstacao","PrecM"
"74","ICAPUÍ","230535701C",141.8
"75","ICÓ","230540701A",11
"76","ICÓ","230540701C",21.2
"77","ICÓ","230540702A",13.6
"78","IGUATU","230550601A",10.8
"79","IGUATU","230550601C",0
"80","IGUATU","230550602A",8
"81","IPAPORANGA","230565401C",7.2
"82","IPUEIRAS","230590201U",17.8
"83","IRACEMA","230600901C",78.6
"84","IRAUÇUBA","230610801A",82.41
"85","IRAUÇUBA","230610801C",0.6
"86","ITAIÇABA","230620701A",80.6
"87","ITAPAGÉ","230630601C",55.4
"88","ITAPIPOCA","230640501C",55.8
"89","ITAPIÚNA","230650401U",17.6
"90","ITATIRA","230660301C",45.8
"91","JAGUARETAMA","230670201C",30.8
"92","JAGUARIBARA","230680101C",39.6
"93","JAGUARIBE","230690001C",42.2
"94","JAGUARUANA","230700701A",24.8
"95","JAGUARUANA","230700701C",54.2
"96","JAGUARUANA","230700702A",87.48
"97","JAGUARUANA","230700703A",49.35
"98","JAGUARUANA","230700704A",66.59
"99","JAGUARUANA","230700705A",75.74
"100","JAGUARUANA","230700706A",35.19
"101","JATI","230720501C",5.8
"102","JUAZEIRO DO NORTE","230730401A",36.05
"103","JUAZEIRO DO NORTE","230730401C",19.8
"104","JUCÁS","230740301C",8.8
"105","LAVRAS DA MANGABEIRA","230750201A",17.4
"106","LAVRAS DA MANGABEIRA","230750201C",7.4
"107","LAVRAS DA MANGABEIRA","230750207H",13
"108","LIMOEIRO DO NORTE","230760101A",2.78
"109","LIMOEIRO DO NORTE","230760101C",36
"110","MADALENA","230763501A",18.8
"111","MADALENA","230763501U",20
"112","MARACANAÚ","230765001A",159
"113","MARACANAÚ","230765002A",178
"114","MARACANAÚ","230765003A",191.8
"115","MARACANAÚ","230765004A",118.4
"116","MARANGUAPE","230770001A",148.6
"117","MARANGUAPE","230770002A",64.4
"118","MARCO","230780901A",127.47
"119","MASSAPÊ","230800501A",58.41
"120","MASSAPÊ","230800501C",123
"121","MAURITI","230810401A",59.59
"122","MAURITI","230810401C",56
"123","MERUOCA","230820301A",107.6
"124","MILAGRES","230830201C",56.8
"125","MILHÃ","230835101C",45.6
"126","MISSÃO VELHA","230840101A",29
"127","MISSÃO VELHA","230840101C",28
"128","MORADA NOVA","230870801C",65.2
"129","MORADA NOVA","230870802A",51.61
"130","MORADA NOVA","230870803A",54.11
"131","MORADA NOVA","230870804A",60.98
"132","MORADA NOVA","230870805A",57.62
"133","MORADA NOVA","230870810H",60
"134","MORAÚJO","230880701A",86.6
"135","MORRINHOS","230890601A",97.83
"136","NOVA RUSSAS","230930001C",8.8
"137","NOVO ORIENTE","230940901U",18.4
"138","OCARA","230945801C",31.2
"139","PACAJUS","230960701C",55.2
"140","PACOTI","230980501A",136.8
"141","PACUJÁ","230990401A",87
"142","PARAMOTI","231040701C",0
"143","PEDRA BRANCA","231050601A",50.69
"144","PEDRA BRANCA","231050601C",88.4
"145","PEDRA BRANCA","231050602A",12.2
"146","PENTECOSTE","231070401C",86.8
"147","PIQUET CARNEIRO","231090201C",20.4
"148","PORANGA","231100901C",0
"149","QUIXADÁ","231130601C",81.8
"150","QUIXELÔ","231135501C",8.6
"151","QUIXERAMOBIM","231140501A",70.53
"152","QUIXERAMOBIM","231140501C",63
"153","QUIXERÉ","231150401A",37.6
"154","REDENÇÃO","231160301C",8.6
"155","RERIUTABA","231170201C",68.4
"156","RUSSAS","231180101A",66.8
"157","RUSSAS","231180101U",1.2
"158","RUSSAS","231180102A",45.4
"159","SABOEIRO","231190001U",5.4
"160","SALITRE","231195901U",12.2
"161","SANTANA DO ACARAÚ","231200701A",160.1
"162","SANTANA DO ACARAÚ","231200701U",30.8
"163","SANTANA DO ACARAÚ","231200702H",176.8
"164","SANTANA DO CARIRI","231210601C",42.6
"165","SENADOR POMPEU","231270001A",120.12
"166","SENADOR POMPEU","231270001C",21.2
"167","SOBRAL","231290801A",117.06
"168","SOBRAL","231290802A",103.52
"169","SOBRAL","231290803A",112.45
"170","SOBRAL","231290811H",40.6
"171","SOLONÓPOLE","231300501C",55.4
"172","SÃO BENEDITO","231230401C",110.8
"173","TABULEIRO DO NORTE","231310401A",8.4
"174","TABULEIRO DO NORTE","231310401C",14.2
"175","TAMBORIL","231320301C",8.2
"176","TARRAFAS","231325201C",2.6
"177","TAUÁ","231330201C",2.6
"178","TEJUÇUOCA","231335101C",123.4
"179","TIANGUÁ","231340101U",9.8
"180","UBAJARA","231360901C",7
"181","UMARI","231370801C",704
"182","UMIRIM","231375701C",0
"183","VIÇOSA DO CEARÁ","231410201A",86.8
"184","VIÇOSA DO CEARÁ","231410202A",60.4
"185","VÁRZEA ALEGRE","231400301C",10
