"","municipio","codEstacao","PrecM"
"204","QUIPAPÁ","261150703A",90.39
"205","QUIXABA","261153301A",32.14
"206","RECIFE","261160601A",122.23
"207","RECIFE","261160603A",126.07
"208","RECIFE","261160604A",93.45
"209","RECIFE","261160605A",7.28
"210","RECIFE","261160606A",92.13
"211","RECIFE","261160607A",79.05
"212","RECIFE","261160608A",41.4
"213","RECIFE","261160609A",90.31
"214","RECIFE","261160610A",124.76
"215","RECIFE","261160613A",103.12
"216","RECIFE","261160614A",87.29
"217","RECIFE","261160615A",99.93
"218","RECIFE","261160617A",68.3
"219","RECIFE","261160618A",105.71
"220","RECIFE","261160619A",114.6
"221","RECIFE","261160620A",119
"222","RECIFE","261160621A",87
"223","RECIFE","261160622A",89
"224","RECIFE","261160623A",110.78
"225","RIACHO DAS ALMAS","261170501A",9
"226","RIBEIRÃO","261180401A",115.45
"227","RIBEIRÃO","261180402A",118.54
"228","RIO FORMOSO","261190301A",148.7
"229","RIO FORMOSO","261190302A",128.16
"230","RIO FORMOSO","261190303A",164.56
"231","SAIRÉ","261200001A",65
"232","SALGADINHO","261210901C",21.8
"233","SALGUEIRO","261220801C",0.6
"234","SALOÁ","261230701A",38.43
"235","SANHARÓ","261240601A",22.8
"236","SANHARÓ","261240601C",18
"237","SANHARÓ","261240602A",22.73
"238","SANTA CRUZ DA BAIXA VERDE","261247101A",15.97
"239","SANTA CRUZ DO CAPIBARIBE","261250501A",18.72
"240","SANTA CRUZ DO CAPIBARIBE","261250501U",9
"241","SANTA MARIA DO CAMBUCÁ","261270301A",0
"242","SANTA TEREZINHA","261280201C",1
"243","SERRA TALHADA","261390901C",1.8
"244","SERRITA","261400601U",1.8
"245","SERTÂNIA","261410501A",4.75
"246","SERTÂNIA","261410501C",3.2
"247","SERTÂNIA","261410502C",0
"248","SIRINHAÉM","261420401A",153.81
"249","SIRINHAÉM","261420402A",179.61
"250","SÃO BENEDITO DO SUL","261290101A",65.72
"251","SÃO BENEDITO DO SUL","261290102A",85.56
"252","SÃO BENTO DO UNA","261300801C",20
"253","SÃO CAITANO","261310701A",16.99
"254","SÃO JOAQUIM DO MONTE","261330501A",53.43
"255","SÃO JOAQUIM DO MONTE","261330501U",18.2
"256","SÃO JOAQUIM DO MONTE","261330502A",76.08
"257","SÃO JOSÉ DA COROA GRANDE","261340401A",221.92
"258","SÃO JOSÉ DO BELMONTE","261350301A",0.2
"259","SÃO JOSÉ DO BELMONTE","261350302A",0.4
"260","SÃO JOSÉ DO EGITO","261360201C",0.2
"261","SÃO JOÃO","261320601A",35.32
"262","SÃO LOURENÇO DA MATA","261370101A",0
"263","SÃO LOURENÇO DA MATA","261370102A",67.35
"264","SÃO LOURENÇO DA MATA","261370103A",59.91
"265","SÃO LOURENÇO DA MATA","261370104A",92.6
"266","SÃO LOURENÇO DA MATA","261370105A",34.49
"267","SÃO VICENTE FERRER","261380001A",55.26
"268","TACAIMBÓ","261470901A",18.8
"269","TACAIMBÓ","261470902A",18.96
"270","TACARATU","261480801C",46
"271","TAMANDARÉ","261485701A",131.15
"272","TAMANDARÉ","261485702A",156.5
"273","TAQUARITINGA DO NORTE","261500301C",7.8
"274","TERRA NOVA","261520101C",0
"275","TIMBAÚBA","261530001A",48.39
"276","TIMBAÚBA","261530002A",38.43
"277","TORITAMA","261540901A",24.84
"278","TRACUNHAÉM","261550801A",33.7
"279","TRINDADE","261560701U",0.4
"280","TRIUNFO","261570601A",42.9
"281","TUPANATINGA","261580501C",3.2
"282","TUPARETAMA","261590401C",4.2
"283","VENTUROSA","261600101C",5.4
"284","VERTENTE DO LÉRIO","261618301C",6
"285","VICÊNCIA","261630801A",44.21
"286","VITÓRIA DE SANTO ANTÃO","261640702A",21.39
"287","VITÓRIA DE SANTO ANTÃO","261640703A",0
"288","VITÓRIA DE SANTO ANTÃO","261640704A",19.45
"289","VITÓRIA DE SANTO ANTÃO","261640705A",88.09
"290","XEXÉU","261650601A",97.2
"291","XEXÉU","261650602A",127.2
"292","ÁGUA PRETA","260040101A",109.04
"293","ÁGUA PRETA","260040102A",114.74
"294","ÁGUAS BELAS","260050001A",33.98
"295","ÁGUAS BELAS","260050002A",34.87
