"","municipio","codEstacao","PrecM"
"74","JABOATÃO DOS GUARARAPES","260790108A",433.07
"75","JABOATÃO DOS GUARARAPES","260790110A",425
"76","JAQUEIRA","260795001A",39.24
"77","JATAÚBA","260800801C",50.2
"78","JATOBÁ","260805701C",27.8
"79","JOAQUIM NABUCO","260820601A",368.33
"80","JUREMA","260840401A",131.8
"81","JUREMA","260840401C",122
"82","LAJEDO","260880001C",80.2
"83","MANARI","260915401C",82.8
"84","MARAIAL","260920401A",260.49
"85","MARAIAL","260920402A",370.12
"86","MIRANDIBA","260930301C",69.2
"87","MORENO","260940201A",291.87
"88","MORENO","260940202A",414.16
"89","NAZARÉ DA MATA","260950101A",200.66
"90","NAZARÉ DA MATA","260950102A",198.99
"91","NAZARÉ DA MATA","260950103A",181.36
"92","OLINDA","260960001A",385.07
"93","OLINDA","260960002A",341.75
"94","OLINDA","260960003A",330.21
"95","OLINDA","260960004A",331.33
"96","OLINDA","260960005A",363.55
"97","OROBÓ","260970901C",184.4
"98","OROCÓ","260980801A",12.26
"99","OROCÓ","260980801C",2
"100","OURICURI","260990701C",14.8
"101","PALMARES","261000401A",299.43
"102","PALMARES","261000402A",308.91
"103","PALMEIRINA","261010301U",84
"104","PARNAMIRIM","261040001C",23.2
"105","PAULISTA","261070703A",357.1
"106","PAULISTA","261070704A",330.09
"107","PAULISTA","261070705A",146.43
"108","PAULISTA","261070706A",378.44
"109","PEDRA","261080601C",48.2
"110","PESQUEIRA","261090501C",87.8
"111","PETROLINA","261110102C",0.4
"112","POÇÃO","261120001A",69.8
"113","PRIMAVERA","261140801A",392.01
"114","QUIPAPÁ","261150701A",218.75
"115","QUIPAPÁ","261150702A",210.91
"116","QUIPAPÁ","261150703A",263.19
"117","RECIFE","261160601A",437.94
"118","RECIFE","261160603A",416.85
"119","RECIFE","261160604A",398.92
"120","RECIFE","261160606A",394.73
"121","RECIFE","261160607A",386.67
"122","RECIFE","261160608A",452.16
"123","RECIFE","261160609A",372.09
"124","RECIFE","261160610A",431.39
"125","RECIFE","261160612A",440.91
"126","RECIFE","261160613A",398.11
"127","RECIFE","261160614A",321.31
"128","RECIFE","261160615A",439.55
"129","RECIFE","261160616A",459.58
"130","RECIFE","261160617A",360.47
"131","RECIFE","261160618A",388.89
"132","RECIFE","261160619A",395.69
"133","RECIFE","261160620A",402.4
"134","RECIFE","261160621A",362
"135","RECIFE","261160622A",385.8
"136","RIBEIRÃO","261180401A",414.58
"137","RIO FORMOSO","261190301A",419.43
"138","RIO FORMOSO","261190302A",426.67
"139","SAIRÉ","261200001C",308.6
"140","SALGADINHO","261210901C",143.8
"141","SALGUEIRO","261220801C",51.2
"142","SANHARÓ","261240601A",104.6
"143","SANHARÓ","261240601C",15.6
"144","SANTA FILOMENA","261255401C",4
"145","SANTA MARIA DA BOA VISTA","261260401C",7.4
"146","SERRA TALHADA","261390901C",39.4
"147","SERRITA","261400601U",33
"148","SERTÂNIA","261410501C",49.2
"149","SERTÂNIA","261410502C",25
"150","SIRINHAÉM","261420401A",351.04
"151","SÃO BENEDITO DO SUL","261290101A",272.72
"152","SÃO BENTO DO UNA","261300801C",90.6
"153","SÃO JOAQUIM DO MONTE","261330501A",166.04
"154","SÃO JOAQUIM DO MONTE","261330501U",34.8
"155","SÃO JOSÉ DO BELMONTE","261350301C",67
"156","SÃO JOSÉ DO EGITO","261360201C",47.6
"157","SÃO LOURENÇO DA MATA","261370101A",370.93
"158","SÃO LOURENÇO DA MATA","261370102A",391.99
"159","SÃO LOURENÇO DA MATA","261370103A",353.9
"160","SÃO LOURENÇO DA MATA","261370104A",442.4
"161","TABIRA","261460001C",112.6
"162","TACARATU","261480801C",130.6
"163","TAQUARITINGA DO NORTE","261500301C",57.6
"164","TERRA NOVA","261520101C",30.6
"165","TRINDADE","261560701U",10
"166","TUPANATINGA","261580501C",77.8
"167","TUPARETAMA","261590401C",31.2
"168","VENTUROSA","261600101C",58
"169","VERTENTE DO LÉRIO","261618301C",99.2
"170","VICÊNCIA","261630801A",263.1
"171","VITÓRIA DE SANTO ANTÃO","261640702A",155.81
"172","VITÓRIA DE SANTO ANTÃO","261640703A",38.17
"173","VITÓRIA DE SANTO ANTÃO","261640704A",199.05
"174","XEXÉU","261650601A",292.62
"175","ÁGUA PRETA","260040101A",292.09
"176","ÁGUAS BELAS","260050001A",83.14
"177","ÁGUAS BELAS","260050002A",123.31
