"","municipio","codEstacao","PrecM"
"181","RECIFE","261160604A",197.42
"182","RECIFE","261160604G",136
"183","RECIFE","261160605A",210.61
"184","RECIFE","261160605G",199.4
"185","RECIFE","261160606A",254.8
"186","RECIFE","261160606G",173.2
"187","RECIFE","261160607A",228.55
"188","RECIFE","261160607G",190.8
"189","RECIFE","261160608A",244.62
"190","RECIFE","261160609A",175.77
"191","RECIFE","261160609G",4.2
"192","RECIFE","261160610A",253.94
"193","RECIFE","261160610G",243.8
"194","RECIFE","261160613A",216.97
"195","RECIFE","261160614A",208.75
"196","RECIFE","261160615A",200.55
"197","RECIFE","261160617A",168
"198","RECIFE","261160618A",222.43
"199","RECIFE","261160619A",189.07
"200","RECIFE","261160620A",228.6
"201","RECIFE","261160621A",176.6
"202","RECIFE","261160622A",227
"203","RECIFE","261160623A",204.54
"204","RIACHO DAS ALMAS","261170501A",27.29
"205","RIBEIRÃO","261180401A",150.39
"206","RIBEIRÃO","261180402A",163.61
"207","RIO FORMOSO","261190301A",199.61
"208","RIO FORMOSO","261190303A",129.42
"209","SAIRÉ","261200001A",139.2
"210","SALGADINHO","261210901C",59.4
"211","SALOÁ","261230701A",89.53
"212","SANHARÓ","261240601A",65.2
"213","SANTA CRUZ DO CAPIBARIBE","261250501A",34.77
"214","SANTA MARIA DO CAMBUCÁ","261270301A",45.72
"215","SERRA TALHADA","261390901C",3.6
"216","SERTÂNIA","261410501A",3.38
"217","SERTÂNIA","261410501C",0
"218","SIRINHAÉM","261420401A",164.18
"219","SIRINHAÉM","261420402A",211.5
"220","SÃO BENEDITO DO SUL","261290101A",110.2
"221","SÃO BENEDITO DO SUL","261290102A",123.99
"222","SÃO BENTO DO UNA","261300801C",45.8
"223","SÃO CAITANO","261310701A",31.5
"224","SÃO JOAQUIM DO MONTE","261330501U",139.6
"225","SÃO JOAQUIM DO MONTE","261330502A",136.25
"226","SÃO JOSÉ DA COROA GRANDE","261340401A",169.67
"227","SÃO JOSÉ DO BELMONTE","261350302A",13.13
"228","SÃO JOSÉ DO EGITO","261360201C",0
"229","SÃO JOÃO","261320601A",65.3
"230","SÃO LOURENÇO DA MATA","261370101A",217.44
"231","SÃO LOURENÇO DA MATA","261370102A",143.88
"232","SÃO LOURENÇO DA MATA","261370103A",150.67
"233","SÃO LOURENÇO DA MATA","261370104A",213
"234","SÃO VICENTE FERRER","261380001A",220.44
"235","TACAIMBÓ","261470901A",39.6
"236","TACAIMBÓ","261470902A",37.52
"237","TAMANDARÉ","261485701A",191.78
"238","TAMANDARÉ","261485702A",136.75
"239","TAQUARITINGA DO NORTE","261500301C",7.8
"240","TEREZINHA","261510201A",108.74
"241","TIMBAÚBA","261530001A",61.49
"242","TIMBAÚBA","261530002A",121.94
"243","TORITAMA","261540901A",47.26
"244","TRACUNHAÉM","261550801A",102.27
"245","TUPANATINGA","261580501A",58.17
"246","TUPARETAMA","261590401C",0
"247","VICÊNCIA","261630801A",156.64
"248","VICÊNCIA","261630802A",141.76
"249","VITÓRIA DE SANTO ANTÃO","261640703A",0
"250","VITÓRIA DE SANTO ANTÃO","261640704A",82.34
"251","VITÓRIA DE SANTO ANTÃO","261640705A",181.57
"252","XEXÉU","261650601A",126.55
"253","XEXÉU","261650602A",170.38
"254","ÁGUA PRETA","260040101A",142.46
"255","ÁGUAS BELAS","260050002A",85.78
