"","municipio","codEstacao","PrecM"
"171","VALENÇA","293290301A",179.63
"172","VALENÇA","293290307H",178.4
"173","VITÓRIA DA CONQUISTA","293330701A",15.08
"174","VITÓRIA DA CONQUISTA","293330701U",9.2
"175","VITÓRIA DA CONQUISTA","293330702A",18.14
"176","VITÓRIA DA CONQUISTA","293330703A",16.99
"177","VITÓRIA DA CONQUISTA","293330704A",16.66
"178","VITÓRIA DA CONQUISTA","293330705A",23.38
"179","VÁRZEA DA ROÇA","293305901C",35
"180","VÁRZEA NOVA","293315801C",6.2
"181","ÁGUA FRIA","290040501C",38
