"","municipio","codEstacao","PrecM"
"85","ITARANTIM","291680701C",53.6
"86","ITATIM","291685601C",0
"87","ITIRUÇU","291690601C",5.6
"88","ITIÚBA","291700301C",2.8
"89","ITORORÓ","291710201A",37.97
"90","ITORORÓ","291710201C",42.2
"91","IUIÚ","291733401C",0
"92","JACOBINA","291750801A",12.2
"93","JACOBINA","291750801C",31
"94","JACOBINA","291750802A",38.2
"95","JAGUAQUARA","291760701A",46.4
"96","JAGUAQUARA","291760702A",28.4
"97","JOÃO DOURADO","291835701C",2
"98","JUAZEIRO","291840701A",2
"99","JUAZEIRO","291840703A",1.6
"100","JUAZEIRO","291840704A",2.6
"101","LAFAIETE COUTINHO","291870401C",5.6
"102","LAJEDINHO","291900901A",41.2
"103","LAJEDO DO TABOCAL","291905801C",5.6
"104","LAMARÃO","291910801C",23
"105","LAPÃO","291915701A",0.4
"106","LAURO DE FREITAS","291920701A",182.4
"107","LAURO DE FREITAS","291920702A",180.47
"108","LAURO DE FREITAS","291920703A",165.68
"109","LAURO DE FREITAS","291920704A",193.92
"110","LAURO DE FREITAS","291920704H",0
"111","LAURO DE FREITAS","291920705A",227.64
"112","LAURO DE FREITAS","291920706A",251.81
"113","LENÇÓIS","291930601C",0
"114","LICÍNIO DE ALMEIDA","291940501C",1.6
"115","LIVRAMENTO DE NOSSA SENHORA","291950401U",0.8
"116","MANOEL VITORINO","292040301C",5.8
"117","MARACÁS","292050201C",25.4
"118","MARAGOGIPE","292060101A",264.59
"119","MEDEIROS NETO","292110401A",44.49
"120","MIGUEL CALMON","292120301C",1.4
"121","MORTUGABA","292180701C",0
"122","MUCUGÊ","292190601C",5.8
"123","MUNDO NOVO","292210201C",0.8
"124","NOVA CANAÃ","292270601C",40.4
"125","NOVA FÁTIMA","292273001C",52.6
"126","NOVA ITARANA","292280501C",10.2
"127","NOVA REDENÇÃO","292285401C",0
"128","NOVA VIÇOSA","292300102A",58.94
"129","NOVA VIÇOSA","292300103A",62.24
"130","OLINDINA","292310001C",5.2
"131","OLIVEIRA DOS BREJINHOS","292320901C",0
"132","PALMEIRAS","292350601C",26.2
"133","PARAMIRIM","292360501C",25.8
"134","PARIPIRANGA","292380301C",6.6
"135","PAU BRASIL","292390201A",96
"136","PAULO AFONSO","292400901C",107.6
"137","PEDRO ALEXANDRE","292420701C",5.8
"138","PIATÃ","292430601C",0
"139","PIRIPÁ","292470201C",2
"140","PIRITIBA","292480101C",0.4
"141","PLANALTO","292500601C",1.8
"142","PORTO SEGURO","292530301A",169.99
"143","PORTO SEGURO","292530302A",188.99
"144","PORTO SEGURO","292530303A",152.63
"145","POÇÕES","292510501U",26.4
"146","PRADO","292550101A",90.2
"147","QUEIMADAS","292580801C",0
"148","QUIXABEIRA","292593101C",32.2
"149","REMANSO","292600401C",0
"150","RETIROLÂNDIA","292610301C",10.6
"151","RIACHO DE SANTANA","292640001C",0
"152","RIO DE CONTAS","292670701C",22.2
"153","RIO DO ANTÔNIO","292680601C",0
"154","RIO DO PIRES","292690501C",12.6
"155","RODELAS","292710101C",12
"156","RUY BARBOSA","292720001C",0.2
"157","SALVADOR","292740801A",141.15
"158","SALVADOR","292740802A",340.68
"159","SALVADOR","292740803A",279.59
"160","SALVADOR","292740804A",315.73
"161","SALVADOR","292740805A",338.61
"162","SALVADOR","292740806A",125.35
"163","SALVADOR","292740808A",260.96
"164","SALVADOR","292740810A",326
"165","SALVADOR","292740811A",266.72
"166","SALVADOR","292740812A",382.88
"167","SALVADOR","292740814A",318
"168","SALVADOR","292740815A",298.75
"169","SALVADOR","292740816A",320.39
"170","SALVADOR","292740817A",308.2
"171","SALVADOR","292740818A",215.51
"172","SALVADOR","292740819A",230
"173","SALVADOR","292740820A",364.2
"174","SALVADOR","292740821A",194.4
"175","SALVADOR","292740822A",337.2
"176","SALVADOR","292740823A",326
"177","SANTA BÁRBARA","292750701C",19
"178","SANTA CRUZ CABRÁLIA","292770501A",135.92
"179","SANTA INÊS","292790301C",0
"180","SANTA LUZIA","292805901A",86.2
"181","SANTA TERESINHA","292850501C",0
"182","SANTANÓPOLIS","292830701C",88.4
"183","SANTO AMARO","292860401A",303.4
"184","SANTO AMARO","292860402A",326.2
"185","SAÚDE","292980001C",0
"186","SENHOR DO BONFIM","293010501A",52.13
"187","SENHOR DO BONFIM","293010501C",42.4
"188","SERRINHA","293050101C",1.8
"189","SIMÕES FILHO","293070901A",219.6
"190","SIMÕES FILHO","293070902A",1.2
"191","SIMÕES FILHO","293070903A",229
"192","SOBRADINHO","293077401C",0
"193","SÃO FÉLIX","292900801A",198.4
"194","SÃO FÉLIX DO CORIBE","292905701C",0
"195","SÃO JOSÉ DO JACUÍPE","292937001C",28
"196","SÍTIO DO MATO","293075801C",0
"197","SÍTIO DO QUINTO","293076601C",124.2
"198","TANQUE NOVO","293105301C",0
"199","TAPEROÁ","293120201A",131.2
"200","TAPIRAMUTÁ","293130101C",0
"201","TEOFILÂNDIA","293150901C",37.6
"202","TREMEDAL","293180601C",1
"203","TUCANO","293190501C",1
"204","UAUÁ","293200201C",20.6
"205","UIBAÍ","293240801C",1.2
"206","UMBURANAS","293245701C",0
"207","UTINGA","293280401C",25
"208","VALENÇA","293290301A",214.99
"209","VITÓRIA DA CONQUISTA","293330701A",13.35
"210","VITÓRIA DA CONQUISTA","293330701U",13
"211","VITÓRIA DA CONQUISTA","293330702A",17.64
"212","VITÓRIA DA CONQUISTA","293330703A",17.48
"213","VITÓRIA DA CONQUISTA","293330704A",15.34
"214","VITÓRIA DA CONQUISTA","293330705A",17.83
"215","VÁRZEA DA ROÇA","293305901C",0.8
"216","VÁRZEA NOVA","293315801C",0.2
"217","ÁGUA FRIA","290040501C",1.6
