"","municipio","codEstacao","PrecM"
"167","PASSIRA","261050901A",51.59
"168","PAUDALHO","261060801A",172.88
"169","PAUDALHO","261060802A",120.47
"170","PAULISTA","261070702A",0
"171","PAULISTA","261070703A",108.04
"172","PAULISTA","261070704A",76.42
"173","PAULISTA","261070705A",93.52
"174","PAULISTA","261070706A",0
"175","PEDRA","261080601A",26.67
"176","PEDRA","261080601C",11.4
"177","PESQUEIRA","261090501C",18.4
"178","PETROLINA","261110101A",1.2
"179","PETROLINA","261110101C",27
"180","PETROLINA","261110102A",26.6
"181","PETROLINA","261110102C",0.2
"182","PETROLINA","261110103A",13
"183","PETROLINA","261110103C",31.6
"184","PETROLINA","261110104A",2.4
"185","PETROLINA","261110105A",27.06
"186","PETROLINA","261110106A",30.55
"187","POMBOS","261130901A",47
"188","POMBOS","261130902A",67.88
"189","POÇÃO","261120001A",26.4
"190","POÇÃO","261120002A",0.2
"191","PRIMAVERA","261140801A",122.45
"192","PRIMAVERA","261140802A",144.08
"193","QUIPAPÁ","261150701A",84.94
"194","QUIPAPÁ","261150704A",37.99
"195","QUIXABA","261153301A",22.11
"196","RECIFE","261160604A",198.52
"197","RECIFE","261160605A",186.32
"198","RECIFE","261160606A",227.04
"199","RECIFE","261160608A",5
"200","RECIFE","261160609A",1.96
"201","RECIFE","261160610A",178.6
"202","RECIFE","261160613A",181.18
"203","RECIFE","261160614A",128.38
"204","RECIFE","261160615A",192.17
"205","RECIFE","261160617A",92.3
"206","RECIFE","261160618A",136.54
"207","RECIFE","261160619A",160.67
"208","RECIFE","261160620A",125.2
"209","RECIFE","261160621A",158.6
"210","RECIFE","261160622A",114.2
"211","RECIFE","261160623A",137.28
"212","RIBEIRÃO","261180401A",86.02
"213","RIBEIRÃO","261180402A",123.78
"214","RIO FORMOSO","261190301A",334.51
"215","RIO FORMOSO","261190302A",2.6
"216","RIO FORMOSO","261190303A",370.15
"217","SAIRÉ","261200001A",61.4
"218","SALGADINHO","261210901C",57.6
"219","SALOÁ","261230701A",41.47
"220","SANHARÓ","261240601A",30.8
"221","SANHARÓ","261240601C",35.4
"222","SANHARÓ","261240602A",30.88
"223","SANTA CRUZ","261245501C",0
"224","SANTA CRUZ DA BAIXA VERDE","261247101A",1.6
"225","SANTA CRUZ DO CAPIBARIBE","261250501A",28.83
"226","SANTA CRUZ DO CAPIBARIBE","261250501U",26.2
"227","SANTA MARIA DO CAMBUCÁ","261270301A",36.3
"228","SERRA TALHADA","261390901C",20.8
"229","SERRITA","261400601A",28.9
"230","SERRITA","261400601U",45.4
"231","SERTÂNIA","261410501A",23.46
"232","SERTÂNIA","261410501C",18.6
"233","SIRINHAÉM","261420401A",257.63
"234","SIRINHAÉM","261420402A",282.45
"235","SÃO BENEDITO DO SUL","261290101A",84.14
"236","SÃO BENEDITO DO SUL","261290102A",98.52
"237","SÃO BENTO DO UNA","261300801C",35.2
"238","SÃO CAITANO","261310701A",19.69
"239","SÃO JOAQUIM DO MONTE","261330501A",48.14
"240","SÃO JOAQUIM DO MONTE","261330501U",73.2
"241","SÃO JOAQUIM DO MONTE","261330502A",71.04
"242","SÃO JOSÉ DA COROA GRANDE","261340401A",202.06
"243","SÃO JOSÉ DO BELMONTE","261350301A",29.52
"244","SÃO JOSÉ DO BELMONTE","261350302A",18.78
"245","SÃO JOSÉ DO EGITO","261360201C",4.4
"246","SÃO JOÃO","261320601A",52.94
"247","SÃO LOURENÇO DA MATA","261370101A",204.36
"248","SÃO LOURENÇO DA MATA","261370102A",179.17
"249","SÃO LOURENÇO DA MATA","261370103A",179.42
"250","SÃO LOURENÇO DA MATA","261370105A",122.6
"251","SÃO VICENTE FERRER","261380001A",99.98
"252","TACAIMBÓ","261470901A",34.8
"253","TACAIMBÓ","261470902A",38.84
"254","TACARATU","261480801C",11.6
"255","TAMANDARÉ","261485701A",235.55
"256","TAMANDARÉ","261485702A",245.07
"257","TAQUARITINGA DO NORTE","261500301C",4.4
"258","TERRA NOVA","261520101A",57.48
"259","TERRA NOVA","261520101C",0
"260","TIMBAÚBA","261530001A",80.64
"261","TIMBAÚBA","261530002A",70.72
"262","TORITAMA","261540901A",22.72
"263","TRACUNHAÉM","261550801A",77.83
"264","TRIUNFO","261570601A",43.16
"265","TUPARETAMA","261590401C",0.4
"266","VENTUROSA","261600101C",0
"267","VICÊNCIA","261630801A",95.6
"268","VICÊNCIA","261630802A",37.08
"269","VITÓRIA DE SANTO ANTÃO","261640702A",64.67
"270","VITÓRIA DE SANTO ANTÃO","261640703A",0
"271","VITÓRIA DE SANTO ANTÃO","261640704A",65.05
"272","VITÓRIA DE SANTO ANTÃO","261640705A",86.04
"273","XEXÉU","261650601A",138.35
"274","XEXÉU","261650602A",146.4
"275","ÁGUA PRETA","260040102A",33.8
"276","ÁGUAS BELAS","260050001A",26.91
"277","ÁGUAS BELAS","260050002A",43.71
