"","municipio","codEstacao","PrecM"
"84","FREI MIGUELINHO","260580601C",48.2
"85","GAMELEIRA","260590501A",146.72
"86","GAMELEIRA","260590502A",176.3
"87","GARANHUNS","260600201C",40.4
"88","GLÓRIA DO GOITÁ","260610101A",49.36
"89","GLÓRIA DO GOITÁ","260610102A",59.36
"90","GOIANA","260620001A",129.8
"91","GOIANA","260620002A",154.6
"92","GOIANA","260620003A",261.01
"93","GRANITO","260630901C",0.6
"94","GRAVATÁ","260640801C",71.2
"95","IATI","260650701A",38.3
"96","IATI","260650701C",44.2
"97","IBIMIRIM","260660601A",12.33
"98","IBIMIRIM","260660601C",18
"99","IGARASSU","260680403A",186.49
"100","IGARASSU","260680404A",187.64
"101","IGARASSU","260680405A",228.64
"102","IGARASSU","260680406A",207.68
"103","IGUARACI","260690301A",17.05
"104","IGUARACI","260690301C",50
"105","ILHA DE ITAMARACÁ","260760401A",194.39
"106","INGAZEIRA","260710901U",50.2
"107","IPOJUCA","260720801A",162.95
"108","IPOJUCA","260720802A",128.6
"109","IPOJUCA","260720803A",77.95
"110","IPOJUCA","260720804A",164.46
"111","IPOJUCA","260720805A",187.3
"112","IPUBI","260730701A",27.66
"113","IPUBI","260730702A",11.93
"114","IPUBI","260730703A",26.43
"115","ITACURUBA","260740601C",11.8
"116","ITAMBÉ","260765301A",132.75
"117","ITAMBÉ","260765302A",136.65
"118","ITAPETIM","260770301A",53.74
"119","ITAPISSUMA","260775201A",190.7
"120","ITAQUITINGA","260780201A",124.61
"121","ITAÍBA","260750501A",12.07
"122","ITAÍBA","260750501U",31.4
"123","JABOATÃO DOS GUARARAPES","260790101A",153.07
"124","JABOATÃO DOS GUARARAPES","260790102A",185.7
"125","JABOATÃO DOS GUARARAPES","260790103A",172.35
"126","JABOATÃO DOS GUARARAPES","260790104A",114.4
"127","JABOATÃO DOS GUARARAPES","260790106A",133.22
"128","JABOATÃO DOS GUARARAPES","260790107A",167.5
"129","JABOATÃO DOS GUARARAPES","260790108A",178.61
"130","JABOATÃO DOS GUARARAPES","260790109A",111.24
"131","JABOATÃO DOS GUARARAPES","260790110A",145
"132","JAQUEIRA","260795001A",120.32
"133","JAQUEIRA","260795002A",133.85
"134","JAQUEIRA","260795004H",76.8
"135","JATAÚBA","260800801C",21.4
"136","JATOBÁ","260805701C",23.2
"137","JOAQUIM NABUCO","260820602A",221.54
"138","JOÃO ALFREDO","260810701A",57.4
"139","JUPI","260830501A",60.64
"140","JUREMA","260840401A",55.4
"141","JUREMA","260840401C",56
"142","LAGOA DE ITAENGA","260850301A",78.22
"143","LAGOA DO CARRO","260845301A",74.55
"144","LAGOA DO OURO","260860201A",133.17
"145","LAGOA DOS GATOS","260870101A",77.45
"146","LAGOA GRANDE","260875001A",4.19
"147","LAJEDO","260880001A",54.4
"148","LAJEDO","260880001C",57.2
"149","LIMOEIRO","260890901A",71.37
"150","MACAPARANA","260900601A",80.48
"151","MACHADOS","260910501A",79.06
"152","MANARI","260915401C",49.6
"153","MARAIAL","260920401A",113.22
"154","MARAIAL","260920402A",186.31
"155","MIRANDIBA","260930301C",27.2
"156","MOREILÂNDIA","261430301A",18.77
"157","MORENO","260940201A",107.9
"158","MORENO","260940202A",171.79
"159","NAZARÉ DA MATA","260950101A",72.54
"160","NAZARÉ DA MATA","260950102A",61.93
"161","NAZARÉ DA MATA","260950103A",71.46
"162","NAZARÉ DA MATA","260950104A",81.03
"163","OLINDA","260960001A",186.05
"164","OLINDA","260960002A",158.04
"165","OLINDA","260960003A",143.91
"166","OLINDA","260960004A",119.92
"167","OLINDA","260960005A",121.44
"168","OROBÓ","260970901C",76.4
"169","OROCÓ","260980801A",5.13
"170","OROCÓ","260980801C",1.4
"171","OURICURI","260990701C",12.2
"172","PALMARES","261000402A",160.31
"173","PALMEIRINA","261010301A",130.37
"174","PALMEIRINA","261010301U",53.2
"175","PANELAS","261020201A",49.04
"176","PARANATAMA","261030101A",112.96
"177","PARNAMIRIM","261040001A",0
"178","PARNAMIRIM","261040001C",10.6
"179","PARNAMIRIM","261040002A",1.4
"180","PASSIRA","261050901A",56.05
"181","PAUDALHO","261060801A",97.68
"182","PAUDALHO","261060802A",82.33
"183","PAULISTA","261070702A",139.48
"184","PAULISTA","261070703A",128.83
"185","PAULISTA","261070704A",166.5
"186","PAULISTA","261070705A",168.16
"187","PAULISTA","261070706A",73.59
"188","PAULISTA","261070707A",211.22
"189","PEDRA","261080601A",86.49
"190","PEDRA","261080601C",25.2
"191","PESQUEIRA","261090501C",47
"192","PETROLINA","261110101A",7.4
"193","PETROLINA","261110101C",15.8
"194","PETROLINA","261110102A",9.2
"195","PETROLINA","261110102C",9.6
"196","PETROLINA","261110103A",9.4
"197","PETROLINA","261110103C",21.2
"198","PETROLINA","261110104A",7.2
"199","PETROLINA","261110105A",6.89
"200","POMBOS","261130901A",63.6
"201","POMBOS","261130902A",93.53
"202","POÇÃO","261120001A",37.8
"203","PRIMAVERA","261140801A",155.56
"204","PRIMAVERA","261140802A",157.03
"205","QUIPAPÁ","261150701A",87.66
"206","QUIPAPÁ","261150702A",104.95
"207","QUIPAPÁ","261150703A",109.05
"208","QUIXABA","261153301A",84.89
"209","RECIFE","261160601A",197.86
"210","RECIFE","261160603A",175.61
"211","RECIFE","261160604A",159.03
"212","RECIFE","261160605A",121.82
"213","RECIFE","261160606A",169.12
"214","RECIFE","261160607A",135.09
"215","RECIFE","261160608A",170.86
"216","RECIFE","261160609A",136.32
"217","RECIFE","261160610A",167.78
"218","RECIFE","261160612A",71.07
"219","RECIFE","261160613A",175.92
"220","RECIFE","261160614A",120.64
"221","RECIFE","261160615A",172.8
"222","RECIFE","261160616A",111.53
"223","RECIFE","261160617A",135.63
"224","RECIFE","261160618A",158.1
"225","RECIFE","261160619A",161.65
"226","RECIFE","261160620A",145
"227","RECIFE","261160621A",165.6
"228","RECIFE","261160622A",155
"229","RECIFE","261160623A",144.93
"230","RIACHO DAS ALMAS","261170501A",14.48
"231","RIBEIRÃO","261180401A",129.79
"232","RIBEIRÃO","261180402A",122.47
"233","RIO FORMOSO","261190301A",153.3
"234","RIO FORMOSO","261190302A",171.48
"235","RIO FORMOSO","261190303A",185.31
"236","SAIRÉ","261200001A",95
"237","SALGADINHO","261210901C",56
"238","SALGUEIRO","261220801C",22
"239","SALOÁ","261230701A",72.93
"240","SANHARÓ","261240601A",33.4
"241","SANHARÓ","261240601C",47.8
"242","SANHARÓ","261240602A",39.26
"243","SANTA CRUZ DA BAIXA VERDE","261247101A",26.19
"244","SANTA CRUZ DO CAPIBARIBE","261250501A",60.95
"245","SANTA CRUZ DO CAPIBARIBE","261250501U",24
"246","SANTA MARIA DO CAMBUCÁ","261270301A",64.74
"247","SANTA TEREZINHA","261280201C",25
"248","SERRA TALHADA","261390901C",12.6
"249","SERRITA","261400601A",22.35
"250","SERTÂNIA","261410501A",10.57
"251","SERTÂNIA","261410501C",40
"252","SERTÂNIA","261410502C",12
"253","SIRINHAÉM","261420401A",150.42
"254","SIRINHAÉM","261420402A",163.85
"255","SÃO BENEDITO DO SUL","261290101A",117.29
"256","SÃO BENEDITO DO SUL","261290102A",137.21
"257","SÃO BENTO DO UNA","261300801C",62.4
"258","SÃO CAITANO","261310701A",41.61
"259","SÃO JOAQUIM DO MONTE","261330501A",73.62
"260","SÃO JOAQUIM DO MONTE","261330501U",34
"261","SÃO JOAQUIM DO MONTE","261330502A",92.26
"262","SÃO JOSÉ DA COROA GRANDE","261340401A",206.11
"263","SÃO JOSÉ DO BELMONTE","261350301A",11.86
"264","SÃO JOSÉ DO BELMONTE","261350302A",28.06
"265","SÃO JOSÉ DO EGITO","261360201C",13
"266","SÃO JOÃO","261320601A",57.17
"267","SÃO LOURENÇO DA MATA","261370101A",0.2
"268","SÃO LOURENÇO DA MATA","261370102A",146.35
"269","SÃO LOURENÇO DA MATA","261370103A",121.07
"270","SÃO LOURENÇO DA MATA","261370104A",153.8
"271","SÃO LOURENÇO DA MATA","261370105A",152.15
"272","SÃO VICENTE FERRER","261380001A",94.4
"273","TACAIMBÓ","261470901A",46.2
"274","TACAIMBÓ","261470902A",45.41
"275","TACARATU","261480801C",48
"276","TAMANDARÉ","261485701A",152.53
"277","TAMANDARÉ","261485702A",138.83
"278","TAQUARITINGA DO NORTE","261500301C",17.6
"279","TERRA NOVA","261520101C",6
"280","TIMBAÚBA","261530001A",77.61
"281","TIMBAÚBA","261530002A",105.59
"282","TORITAMA","261540901A",51.27
"283","TRACUNHAÉM","261550801A",86.27
"284","TRIUNFO","261570601A",85.27
"285","TUPANATINGA","261580501C",8.6
"286","TUPARETAMA","261590401C",17.4
"287","VENTUROSA","261600101C",11.6
"288","VERTENTE DO LÉRIO","261618301C",36.6
"289","VICÊNCIA","261630801A",98.93
"290","VITÓRIA DE SANTO ANTÃO","261640702A",51.78
"291","VITÓRIA DE SANTO ANTÃO","261640703A",0
"292","VITÓRIA DE SANTO ANTÃO","261640704A",67.02
"293","VITÓRIA DE SANTO ANTÃO","261640705A",134.48
"294","XEXÉU","261650601A",123.59
"295","XEXÉU","261650602A",172.67
"296","ÁGUA PRETA","260040101A",164.85
"297","ÁGUA PRETA","260040102A",194.45
"298","ÁGUAS BELAS","260050001A",84.66
"299","ÁGUAS BELAS","260050002A",69.63
