"","municipio","codEstacao","PrecM"
"133","RECIFE","261160614A",92.98
"134","RECIFE","261160615A",144.36
"135","RECIFE","261160616A",104.86
"136","RECIFE","261160617A",62.27
"137","RECIFE","261160618A",68.04
"138","RECIFE","261160619A",89.01
"139","RECIFE","261160620A",65.6
"140","RECIFE","261160621A",101.6
"141","RECIFE","261160622A",88.8
"142","RIBEIRÃO","261180401A",98.68
"143","RIO FORMOSO","261190301A",98.78
"144","RIO FORMOSO","261190302A",104.91
"145","SAIRÉ","261200001A",9
"146","SAIRÉ","261200001C",54.4
"147","SALGADINHO","261210901C",31.2
"148","SALGUEIRO","261220801C",2.8
"149","SANHARÓ","261240601A",21.8
"150","SANHARÓ","261240601C",20.8
"151","SANTA FILOMENA","261255401C",1.4
"152","SANTA MARIA DA BOA VISTA","261260401C",0.4
"153","SERRA TALHADA","261390901C",0.6
"154","SERRITA","261400601U",1
"155","SERTÂNIA","261410501C",3.6
"156","SERTÂNIA","261410502C",0.6
"157","SÃO BENEDITO DO SUL","261290101A",84.27
"158","SÃO BENTO DO UNA","261300801C",30.2
"159","SÃO JOAQUIM DO MONTE","261330501A",61.24
"160","SÃO JOSÉ DO BELMONTE","261350301C",1.4
"161","SÃO JOSÉ DO EGITO","261360201C",1.2
"162","SÃO LOURENÇO DA MATA","261370101A",86.96
"163","SÃO LOURENÇO DA MATA","261370102A",112.58
"164","SÃO LOURENÇO DA MATA","261370103A",83.11
"165","SÃO LOURENÇO DA MATA","261370104A",99.4
"166","TABIRA","261460001C",14.6
"167","TACAIMBÓ","261470901A",4
"168","TACARATU","261480801C",11.6
"169","TAQUARITINGA DO NORTE","261500301C",5.8
"170","TERRA NOVA","261520101C",1.4
"171","TUPANATINGA","261580501C",40.2
"172","TUPARETAMA","261590401C",21
"173","VENTUROSA","261600101C",3.2
"174","VERTENTE DO LÉRIO","261618301C",14.6
"175","VICÊNCIA","261630801A",43.73
"176","VITÓRIA DE SANTO ANTÃO","261640702A",24.82
"177","VITÓRIA DE SANTO ANTÃO","261640703A",4.77
"178","VITÓRIA DE SANTO ANTÃO","261640704A",36.41
"179","XEXÉU","261650601A",125.04
"180","ÁGUA PRETA","260040101A",86.08
"181","ÁGUAS BELAS","260050001A",23.39
"182","ÁGUAS BELAS","260050002A",23.76
