"","municipio","codEstacao","PrecM"
"76","IBICUITINGA","230533201C",3
"77","ICAPUÍ","230535701C",0
"78","ICÓ","230540701A",0
"79","ICÓ","230540702A",0.8
"80","IGUATU","230550601A",0
"81","IGUATU","230550601C",0
"82","IGUATU","230550602A",0
"83","IPAPORANGA","230565401C",0.8
"84","IPUEIRAS","230590201U",0
"85","IRACEMA","230600901C",0
"86","IRAUÇUBA","230610801A",5.71
"87","ITAPAGÉ","230630601C",0.8
"88","ITAPIÚNA","230650401U",0
"89","ITATIRA","230660301C",36
"90","JAGUARETAMA","230670201C",7.6
"91","JAGUARIBARA","230680101C",0
"92","JAGUARIBE","230690001C",0
"93","JAGUARUANA","230700701A",0
"94","JAGUARUANA","230700701C",0.4
"95","JAGUARUANA","230700702A",2.37
"96","JAGUARUANA","230700703A",0
"97","JAGUARUANA","230700704A",0
"98","JAGUARUANA","230700705A",0.79
"99","JAGUARUANA","230700706A",0.2
"100","JATI","230720501C",0.2
"101","JUAZEIRO DO NORTE","230730401A",0
"102","LAVRAS DA MANGABEIRA","230750201A",0
"103","LAVRAS DA MANGABEIRA","230750201C",0
"104","LAVRAS DA MANGABEIRA","230750207H",0.8
"105","LIMOEIRO DO NORTE","230760101A",2.96
"106","LIMOEIRO DO NORTE","230760101C",0
"107","MADALENA","230763501A",27
"108","MARACANAÚ","230765001A",0.6
"109","MARACANAÚ","230765002A",0.4
"110","MARACANAÚ","230765003A",0
"111","MARACANAÚ","230765004A",0.6
"112","MARANGUAPE","230770001A",0
"113","MARANGUAPE","230770002A",12.8
"114","MARCO","230780901A",0
"115","MASSAPÊ","230800501A",4.36
"116","MAURITI","230810401A",0
"117","MAURITI","230810401C",2
"118","MERUOCA","230820301A",10.2
"119","MILHÃ","230835101C",22.8
"120","MISSÃO VELHA","230840101A",0
"121","MOMBAÇA","230850001C",25
"122","MORADA NOVA","230870801C",5.4
"123","MORADA NOVA","230870802A",6.29
"124","MORADA NOVA","230870803A",6.69
"125","MORADA NOVA","230870804A",5.89
"126","MORADA NOVA","230870805A",5.71
"127","MORADA NOVA","230870809H",6.8
"128","MORADA NOVA","230870810H",10.4
"129","MORAÚJO","230880701A",0
"130","NOVA RUSSAS","230930001C",0
"131","OCARA","230945801C",0
"132","PACAJUS","230960701C",0.2
"133","PACOTI","230980501A",24.4
"134","PACUJÁ","230990401A",1.8
"135","PARAMOTI","231040701C",0
"136","PEDRA BRANCA","231050601A",0.59
"137","PEDRA BRANCA","231050601C",0
"138","PEDRA BRANCA","231050602A",3.74
"139","PENTECOSTE","231070401C",5.4
"140","PIQUET CARNEIRO","231090201C",0
"141","PORANGA","231100901C",0
"142","QUIXERAMOBIM","231140501A",31.72
"143","QUIXERAMOBIM","231140501C",19
"144","QUIXERÉ","231150401A",3.4
"145","RERIUTABA","231170201C",8.6
"146","RUSSAS","231180101A",1.2
"147","RUSSAS","231180101U",1
"148","RUSSAS","231180102A",7
"149","SABOEIRO","231190001U",0
"150","SANTANA DO ACARAÚ","231200701A",0.59
"151","SANTANA DO ACARAÚ","231200702H",1.8
"152","SANTANA DO CARIRI","231210601C",0
"153","SENADOR POMPEU","231270001A",10.25
"154","SENADOR POMPEU","231270001C",17.6
"155","SOBRAL","231290801C",0
"156","SOBRAL","231290802A",2.75
"157","SOBRAL","231290803A",2.17
"158","SOBRAL","231290811H",142.2
"159","SOLONÓPOLE","231300501C",8.4
"160","SÃO BENEDITO","231230401C",0
"161","TABULEIRO DO NORTE","231310401A",2.2
"162","TABULEIRO DO NORTE","231310401C",4.6
"163","TAUÁ","231330201C",0
"164","TEJUÇUOCA","231335101C",1.2
"165","UBAJARA","231360901C",0
"166","UMARI","231370801C",1
"167","UMIRIM","231375701C",0.6
"168","VIÇOSA DO CEARÁ","231410201A",2.8
"169","VIÇOSA DO CEARÁ","231410202A",1.6
"170","VÁRZEA ALEGRE","231400301C",0
