"","municipio","codEstacao","PrecM"
"238","SALGUEIRO","261220801C",0
"239","SALOÁ","261230701A",37.17
"240","SANHARÓ","261240601A",20
"241","SANHARÓ","261240601C",14
"242","SANHARÓ","261240602A",21.61
"243","SANTA CRUZ DA BAIXA VERDE","261247101A",2.57
"244","SANTA CRUZ DO CAPIBARIBE","261250501A",10.78
"245","SANTA CRUZ DO CAPIBARIBE","261250501U",4.6
"246","SANTA MARIA DO CAMBUCÁ","261270301A",0
"247","SANTA TEREZINHA","261280201C",1.2
"248","SERRA TALHADA","261390901C",0.6
"249","SERRITA","261400601U",5.8
"250","SERTÂNIA","261410501A",4.33
"251","SERTÂNIA","261410501C",0
"252","SERTÂNIA","261410502C",0.8
"253","SIRINHAÉM","261420401A",85.34
"254","SIRINHAÉM","261420402A",102.81
"255","SÃO BENEDITO DO SUL","261290101A",75.11
"256","SÃO BENEDITO DO SUL","261290102A",90.41
"257","SÃO BENTO DO UNA","261300801C",17.2
"258","SÃO CAITANO","261310701A",43.81
"259","SÃO JOAQUIM DO MONTE","261330501A",56.3
"260","SÃO JOAQUIM DO MONTE","261330501U",68.8
"261","SÃO JOAQUIM DO MONTE","261330502A",82.04
"262","SÃO JOSÉ DA COROA GRANDE","261340401A",112.14
"263","SÃO JOSÉ DO BELMONTE","261350301A",0
"264","SÃO JOSÉ DO BELMONTE","261350302A",0.8
"265","SÃO JOSÉ DO EGITO","261360201C",0.4
"266","SÃO JOÃO","261320601A",39.63
"267","SÃO LOURENÇO DA MATA","261370101A",0
"268","SÃO LOURENÇO DA MATA","261370102A",96.55
"269","SÃO LOURENÇO DA MATA","261370103A",97.22
"270","SÃO LOURENÇO DA MATA","261370104A",132.8
"271","SÃO LOURENÇO DA MATA","261370105A",135.1
"272","SÃO VICENTE FERRER","261380001A",79.36
"273","TACAIMBÓ","261470901A",31.2
"274","TACAIMBÓ","261470902A",31.16
"275","TACARATU","261480801C",46.6
"276","TAMANDARÉ","261485701A",77.99
"277","TAMANDARÉ","261485702A",130.85
"278","TAQUARITINGA DO NORTE","261500301C",0.4
"279","TERRA NOVA","261520101C",0
"280","TIMBAÚBA","261530001A",79.13
"281","TIMBAÚBA","261530002A",82.66
"282","TORITAMA","261540901A",19.44
"283","TRACUNHAÉM","261550801A",67.06
"284","TRINDADE","261560701U",14.4
"285","TRIUNFO","261570601A",3.37
"286","TUPANATINGA","261580501C",0.6
"287","TUPARETAMA","261590401C",0.2
"288","VENTUROSA","261600101C",2.2
"289","VERTENTE DO LÉRIO","261618301C",12.8
"290","VICÊNCIA","261630801A",84.02
"291","VITÓRIA DE SANTO ANTÃO","261640702A",48.2
"292","VITÓRIA DE SANTO ANTÃO","261640703A",0
"293","VITÓRIA DE SANTO ANTÃO","261640704A",51
"294","VITÓRIA DE SANTO ANTÃO","261640705A",94.02
"295","XEXÉU","261650601A",74.25
"296","XEXÉU","261650602A",114.94
"297","ÁGUA PRETA","260040101A",70.74
"298","ÁGUA PRETA","260040102A",72.8
"299","ÁGUAS BELAS","260050001A",28.41
"300","ÁGUAS BELAS","260050002A",26.68
