"","municipio","codEstacao","PrecM"
"164","SÃO JOSÉ DO EGITO","261360201C",9
"165","SÃO LOURENÇO DA MATA","261370101A",339.94
"166","SÃO LOURENÇO DA MATA","261370102A",327.5
"167","SÃO LOURENÇO DA MATA","261370103A",303.38
"168","SÃO LOURENÇO DA MATA","261370104A",403.8
"169","TABIRA","261460001C",98.4
"170","TACARATU","261480801C",50.8
"171","TAQUARITINGA DO NORTE","261500301C",18.4
"172","TERRA NOVA","261520101C",3
"173","TRINDADE","261560701U",3.6
"174","TUPANATINGA","261580501C",38.8
"175","TUPARETAMA","261590401C",10.4
"176","VENTUROSA","261600101C",4.2
"177","VERTENTE DO LÉRIO","261618301C",30.2
"178","VICÊNCIA","261630801A",151.05
"179","VITÓRIA DE SANTO ANTÃO","261640702A",186.01
"180","VITÓRIA DE SANTO ANTÃO","261640703A",127.06
"181","VITÓRIA DE SANTO ANTÃO","261640704A",220.18
"182","XEXÉU","261650601A",314.99
"183","ÁGUA PRETA","260040101A",308.7
"184","ÁGUAS BELAS","260050001A",89.49
"185","ÁGUAS BELAS","260050002A",81.25
