"","municipio","codEstacao","PrecM"
"130","NOVA ITARANA","292280501C",17.6
"131","NOVA REDENÇÃO","292285401C",2.2
"132","NOVA SOURE","292290401U",0
"133","NOVA VIÇOSA","292300102A",114.06
"134","NOVA VIÇOSA","292300103A",108.88
"135","OLINDINA","292310001C",3.6
"136","OLIVEIRA DOS BREJINHOS","292320901C",0
"137","PALMAS DE MONTE ALTO","292340701U",0
"138","PALMEIRAS","292350601C",34.6
"139","PARAMIRIM","292360501C",26.8
"140","PARIPIRANGA","292380301C",27.6
"141","PAU BRASIL","292390201A",101.4
"142","PAULO AFONSO","292400901C",78.8
"143","PEDRO ALEXANDRE","292420701C",50.2
"144","PIATÃ","292430601C",0
"145","PIRIPÁ","292470201C",5.2
"146","PIRITIBA","292480101C",0.2
"147","PLANALTO","292500601C",31.2
"148","PORTO SEGURO","292530301A",185.84
"149","PORTO SEGURO","292530302A",164.8
"150","PORTO SEGURO","292530303A",167.02
"151","PORTO SEGURO","292530304A",0
"152","POÇÕES","292510501U",37.8
"153","PRADO","292550101A",124.6
"154","QUEIMADAS","292580801C",0
"155","QUIXABEIRA","292593101C",32.2
"156","REMANSO","292600401C",0
"157","RETIROLÂNDIA","292610301C",9.2
"158","RIACHO DE SANTANA","292640001C",0
"159","RIBEIRA DO POMBAL","292660801U",103.2
"160","RIO DE CONTAS","292670701C",20.8
"161","RIO DO ANTÔNIO","292680601C",5.6
"162","RIO DO PIRES","292690501C",0
"163","RODELAS","292710101C",1.8
"164","RUY BARBOSA","292720001C",3.2
"165","SALVADOR","292740801A",140.65
"166","SALVADOR","292740802A",267.29
"167","SALVADOR","292740803A",193.27
"168","SALVADOR","292740804A",128.38
"169","SALVADOR","292740805A",299.14
"170","SALVADOR","292740806A",125.26
"171","SALVADOR","292740808A",251.83
"172","SALVADOR","292740810A",199.49
"173","SALVADOR","292740811A",257.61
"174","SALVADOR","292740812A",243.88
"175","SALVADOR","292740814A",207.51
"176","SALVADOR","292740815A",178.5
"177","SALVADOR","292740816A",271.44
"178","SALVADOR","292740817A",267.06
"179","SALVADOR","292740818A",142.17
"180","SALVADOR","292740819A",185.8
"181","SALVADOR","292740820A",295.4
"182","SALVADOR","292740821A",198
"183","SALVADOR","292740822A",254.8
"184","SALVADOR","292740823A",233.2
"185","SANTA BÁRBARA","292750701C",31.6
"186","SANTA CRUZ CABRÁLIA","292770501A",145.34
"187","SANTA INÊS","292790301C",0
"188","SANTA LUZIA","292805901A",114.2
"189","SANTA TERESINHA","292850501C",0
"190","SANTANÓPOLIS","292830701C",119.4
"191","SANTO AMARO","292860401A",248.4
"192","SANTO AMARO","292860402A",278
"193","SAÚDE","292980001C",0
"194","SENHOR DO BONFIM","293010501A",63.45
"195","SENHOR DO BONFIM","293010501C",44.8
"196","SERRINHA","293050101C",13.8
"197","SIMÕES FILHO","293070901A",255.4
"198","SIMÕES FILHO","293070902A",2
"199","SIMÕES FILHO","293070903A",231.6
"200","SOBRADINHO","293077401C",0.2
"201","SÃO FÉLIX","292900801A",136.6
"202","SÃO FÉLIX DO CORIBE","292905701C",0
"203","SÃO JOSÉ DO JACUÍPE","292937001C",34.8
"204","SÍTIO DO MATO","293075801C",0
"205","SÍTIO DO QUINTO","293076601C",163.4
"206","TANQUE NOVO","293105301C",0
"207","TAPEROÁ","293120201A",156.8
"208","TAPIRAMUTÁ","293130101C",1.6
"209","TEOFILÂNDIA","293150901C",101.6
"210","TREMEDAL","293180601C",5.6
"211","TUCANO","293190501C",7.4
"212","UAUÁ","293200201C",40.6
"213","UIBAÍ","293240801C",0.2
"214","UMBURANAS","293245701C",0
"215","UTINGA","293280401C",31.4
"216","VALENÇA","293290301A",145.82
"217","VITÓRIA DA CONQUISTA","293330701A",21.02
"218","VITÓRIA DA CONQUISTA","293330701U",24
"219","VITÓRIA DA CONQUISTA","293330702A",25.52
"220","VITÓRIA DA CONQUISTA","293330703A",29.92
"221","VITÓRIA DA CONQUISTA","293330704A",20.67
"222","VITÓRIA DA CONQUISTA","293330705A",30.57
"223","VÁRZEA DA ROÇA","293305901C",6.4
"224","VÁRZEA NOVA","293315801C",0.6
"225","ÁGUA FRIA","290040501C",4.2
