"","municipio","codEstacao","PrecM"
"67","ITAGIMIRIM","291530401A",24.52
"68","ITAMBÉ","291580901C",15.6
"69","ITAPETINGA","291640101A",28.71
"70","ITAPETINGA","291640103H",31.2
"71","ITAPICURU","291650001C",70.2
"72","ITARANTIM","291680701C",46.4
"73","ITATIM","291685601C",2.4
"74","ITIRUÇU","291690601C",6.4
"75","ITIÚBA","291700301C",1.6
"76","ITORORÓ","291710201C",81.6
"77","IUIÚ","291733401C",0.2
"78","JACOBINA","291750801C",17.6
"79","JAGUAQUARA","291760701C",40.6
"80","JAGUARARI","291770601U",34
"81","JEQUIÉ","291800101U",25.8
"82","JEREMOABO","291810001C",60.8
"83","JOÃO DOURADO","291835701C",4
"84","JUAZEIRO","291840701A",0.4
"85","JUAZEIRO","291840702A",0.2
"86","JUAZEIRO","291840703A",0
"87","JUAZEIRO","291840704A",0.4
"88","LAFAIETE COUTINHO","291870401C",38.6
"89","LAJEDINHO","291900901A",18
"90","LAJEDO DO TABOCAL","291905801C",21
"91","LAMARÃO","291910801C",33.8
"92","LAPÃO","291915701A",0.2
"93","LAURO DE FREITAS","291920701A",162.44
"94","LAURO DE FREITAS","291920702A",119.77
"95","LAURO DE FREITAS","291920703A",149.27
"96","LAURO DE FREITAS","291920704A",82.68
"97","LAURO DE FREITAS","291920704H",131.4
"98","LAURO DE FREITAS","291920705A",157.71
"99","LAURO DE FREITAS","291920706A",181.81
"100","LENÇÓIS","291930601C",7.8
"101","LICÍNIO DE ALMEIDA","291940501C",2.8
"102","LIVRAMENTO DE NOSSA SENHORA","291950401U",7.6
"103","MACAJUBA","291960301C",34.2
"104","MACAÚBAS","291980101U",16.8
"105","MACURURÉ","291990001U",8
"106","MAIRI","292010601C",38.2
"107","MANOEL VITORINO","292040301C",1
"108","MARACÁS","292050201C",32
"109","MARAGOGIPE","292060101A",133.96
"110","MEDEIROS NETO","292110401A",35.66
"111","MIGUEL CALMON","292120301C",65.8
"112","MUCUGÊ","292190601C",46.6
"113","MUNDO NOVO","292210201C",45.8
"114","NAZARÉ","292250801A",6.11
"115","NOVA CANAÃ","292270601C",60.4
"116","NOVA ITARANA","292280501C",3
"117","NOVA REDENÇÃO","292285401C",8.6
"118","NOVA VIÇOSA","292300102A",39.38
"119","NOVA VIÇOSA","292300103A",38.48
"120","OLINDINA","292310001C",56.4
"121","OLIVEIRA DOS BREJINHOS","292320901C",23.8
"122","PARATINGA","292370401U",1.8
"123","PAULO AFONSO","292400901C",31.6
"124","PEDRO ALEXANDRE","292420701C",55.6
"125","PIATÃ","292430601C",56.4
"126","PINTADAS","292465201C",30.2
"127","PIRIPÁ","292470201C",1.2
"128","PLANALTINO","292490001C",31.6
"129","PLANALTO","292500601C",8
"130","PORTO SEGURO","292530301A",98.94
"131","PORTO SEGURO","292530302A",146.99
"132","PORTO SEGURO","292530303A",101.54
"133","PORTO SEGURO","292530304A",101.84
"134","POÇÕES","292510501U",18.6
"135","PRESIDENTE JÂNIO QUADROS","292570901U",1.2
"136","QUIXABEIRA","292593101C",24.4
"137","RAFAEL JAMBEIRO","292595601U",15.8
"138","RETIROLÂNDIA","292610301C",22.4
"139","RIBEIRA DO AMPARO","292650901C",41.8
"140","RIO DE CONTAS","292670701C",21.4
"141","RIO DO ANTÔNIO","292680601C",3.2
"142","RODELAS","292710101C",9.2
"143","RUY BARBOSA","292720001C",15
"144","SALVADOR","292740801A",189.05
"145","SALVADOR","292740802A",162.32
"146","SALVADOR","292740803A",126.89
"147","SALVADOR","292740804A",123.28
"148","SALVADOR","292740805A",183.05
"149","SALVADOR","292740806A",113.78
"150","SALVADOR","292740808A",150.02
"151","SALVADOR","292740810A",120.77
"152","SALVADOR","292740811A",138.52
"153","SALVADOR","292740812A",114.44
"154","SALVADOR","292740814A",117.23
"155","SALVADOR","292740815A",120.8
"156","SALVADOR","292740816A",128.05
"157","SALVADOR","292740817A",176.45
"158","SALVADOR","292740818A",154.8
"159","SANTA CRUZ CABRÁLIA","292770501A",90.97
"160","SANTA CRUZ CABRÁLIA","292770505H",168.2
"161","SANTA INÊS","292790301C",18.6
"162","SANTA TERESINHA","292850501C",15
"163","SANTO AMARO","292860406H",151.4
"164","SAÚDE","292980001C",37.4
"165","SEABRA","292990901U",4.2
"166","SENHOR DO BONFIM","293010501A",37.22
"167","SENHOR DO BONFIM","293010501C",21.2
"168","SERRA PRETA","293040201C",73
"169","SERRINHA","293050101C",43
"170","SERROLÂNDIA","293060001C",20.8
"171","SOUTO SOARES","293080801U",14
"172","SÃO DOMINGOS","292895001C",33.4
"173","TANHAÇU","293100401U",8.2
"174","TAPIRAMUTÁ","293130101C",42.2
"175","TEOFILÂNDIA","293150901C",58.8
"176","UAUÁ","293200201C",9.8
"177","UBAÍRA","293210101C",38.2
"178","UIBAÍ","293240801C",0.2
"179","UMBURANAS","293245701C",0.4
"180","UTINGA","293280401C",17
"181","VALENTE","293300001C",25.8
"182","VALENÇA","293290301A",78.06
"183","VALENÇA","293290307H",78.4
"184","VITÓRIA DA CONQUISTA","293330701A",8.98
"185","VITÓRIA DA CONQUISTA","293330701U",10
"186","VITÓRIA DA CONQUISTA","293330702A",7.64
"187","VITÓRIA DA CONQUISTA","293330703A",8.78
"188","VITÓRIA DA CONQUISTA","293330704A",6.61
"189","VITÓRIA DA CONQUISTA","293330705A",14.5
"190","VÁRZEA DA ROÇA","293305901C",33.8
"191","VÁRZEA NOVA","293315801C",0.4
"192","ÁGUA FRIA","290040501C",52
