"","municipio","codEstacao","PrecM"
"119","RETIROLÂNDIA","292610301C",3.6
"120","RIACHO DE SANTANA","292640001C",0.2
"121","RIBEIRA DO AMPARO","292650901C",18.8
"122","RIO DO ANTÔNIO","292680601C",7.6
"123","RIO DO PIRES","292690501C",1.4
"124","RODELAS","292710101C",0.4
"125","RUY BARBOSA","292720001C",20.2
"126","SALVADOR","292740801A",364.99
"127","SALVADOR","292740802A",394.7
"128","SALVADOR","292740803A",325.51
"129","SALVADOR","292740804A",209.53
"130","SALVADOR","292740805A",290.41
"131","SALVADOR","292740806A",240.48
"132","SALVADOR","292740808A",285.82
"133","SALVADOR","292740810A",292.73
"134","SALVADOR","292740811A",279.57
"135","SALVADOR","292740812A",302.42
"136","SALVADOR","292740814A",279.7
"137","SALVADOR","292740815A",263.2
"138","SALVADOR","292740816A",361.39
"139","SALVADOR","292740817A",323.13
"140","SALVADOR","292740818A",279.72
"141","SALVADOR","292740819A",266.4
"142","SALVADOR","292740820A",344.2
"143","SALVADOR","292740821A",284.6
"144","SALVADOR","292740822A",288.8
"145","SALVADOR","292740823A",299.6
"146","SANTA CRUZ CABRÁLIA","292770501A",111.74
"147","SANTA CRUZ CABRÁLIA","292770505H",120
"148","SANTA INÊS","292790301C",31.8
"149","SANTA TERESINHA","292850501C",32
"150","SENHOR DO BONFIM","293010501A",53.66
"151","SENHOR DO BONFIM","293010501C",5
"152","SERRA DOURADA","293030301C",1
"153","SERRA PRETA","293040201C",59.4
"154","SERRINHA","293050101C",18.8
"155","SERROLÂNDIA","293060001C",6
"156","SÃO DOMINGOS","292895001C",54.6
"157","TEOFILÂNDIA","293150901C",37.2
"158","UAUÁ","293200201C",4
"159","UBAÍRA","293210101C",47.8
"160","URANDI","293260601C",0.2
"161","VALENTE","293300001C",7.2
"162","VALENÇA","293290301A",241.35
"163","VALENÇA","293290307H",242.2
"164","VITÓRIA DA CONQUISTA","293330701A",13.9
"165","VITÓRIA DA CONQUISTA","293330701U",10.2
"166","VITÓRIA DA CONQUISTA","293330702A",9.77
"167","VITÓRIA DA CONQUISTA","293330703A",10.84
"168","VITÓRIA DA CONQUISTA","293330704A",12.93
"169","VITÓRIA DA CONQUISTA","293330705A",15.61
"170","VÁRZEA DA ROÇA","293305901C",24
"171","VÁRZEA NOVA","293315801C",6.6
"172","XIQUE-XIQUE","293360401U",11.4
"173","ÁGUA FRIA","290040501C",51.4
