"","municipio","codEstacao","PrecM"
"117","PORTO SEGURO","292530301A",117.27
"118","PORTO SEGURO","292530302A",0
"119","PORTO SEGURO","292530303A",169.7
"120","PORTO SEGURO","292530304A",125.52
"121","POÇÕES","292510501U",3.2
"122","PRESIDENTE JÂNIO QUADROS","292570901U",0.8
"123","QUIXABEIRA","292593101C",45.2
"124","RAFAEL JAMBEIRO","292595601U",20.8
"125","RETIROLÂNDIA","292610301C",54.6
"126","RIBEIRA DO AMPARO","292650901C",166.8
"127","RIO DE CONTAS","292670701C",1.2
"128","RODELAS","292710101C",16.8
"129","RUY BARBOSA","292720001C",27.2
"130","SALVADOR","292740801A",223.17
"131","SALVADOR","292740802A",269.28
"132","SALVADOR","292740803A",261.77
"133","SALVADOR","292740804A",177.92
"134","SALVADOR","292740805A",211.97
"135","SALVADOR","292740806A",169.72
"136","SALVADOR","292740808A",196.16
"137","SALVADOR","292740810A",198.58
"138","SALVADOR","292740811A",234.24
"139","SALVADOR","292740812A",216.28
"140","SALVADOR","292740814A",200.92
"141","SALVADOR","292740815A",192.57
"142","SALVADOR","292740816A",281.2
"143","SALVADOR","292740817A",198.68
"144","SALVADOR","292740818A",226.29
"145","SANTA CRUZ CABRÁLIA","292770501A",98.51
"146","SANTA CRUZ CABRÁLIA","292770505H",120
"147","SANTA INÊS","292790301C",14
"148","SANTA TERESINHA","292850501C",64.8
"149","SANTO AMARO","292860406H",177
"150","SAÚDE","292980001C",24.8
"151","SEABRA","292990901U",10.2
"152","SENHOR DO BONFIM","293010501A",66.27
"153","SENHOR DO BONFIM","293010501C",46.8
"154","SENTO SÉ","293020401C",6.4
"155","SERRA PRETA","293040201C",89.4
"156","SERROLÂNDIA","293060001C",86.2
"157","SOBRADINHO","293077401C",0.2
"158","SOUTO SOARES","293080801U",9.2
"159","SÃO DOMINGOS","292895001C",61
"160","TANHAÇU","293100401U",0.8
"161","TAPIRAMUTÁ","293130101C",40.2
"162","TEOFILÂNDIA","293150901C",99.4
"163","UAUÁ","293200201C",27.4
"164","UBAÍRA","293210101C",28.8
"165","UIBAÍ","293240801C",2.8
"166","UMBURANAS","293245701C",34.2
"167","UTINGA","293280401C",23.6
"168","VALENTE","293300001C",88
"169","VALENÇA","293290301A",189.01
"170","VALENÇA","293290307H",193.2
"171","VITÓRIA DA CONQUISTA","293330701A",0.6
"172","VITÓRIA DA CONQUISTA","293330701U",8.2
"173","VITÓRIA DA CONQUISTA","293330703A",1.19
"174","VITÓRIA DA CONQUISTA","293330704A",2.98
"175","VÁRZEA DA ROÇA","293305901C",103.8
"176","VÁRZEA NOVA","293315801C",9.6
"177","ÁGUA FRIA","290040501C",125.4
