"","municipio","codEstacao","PrecM"
"190","SALVADOR","292740808A",255.38
"191","SALVADOR","292740810A",230.59
"192","SALVADOR","292740811A",225.37
"193","SALVADOR","292740812A",247.34
"194","SALVADOR","292740814A",236.21
"195","SALVADOR","292740815A",182.35
"196","SALVADOR","292740816A",271.96
"197","SALVADOR","292740817A",251.47
"198","SALVADOR","292740818A",189.31
"199","SALVADOR","292740819A",210.4
"200","SALVADOR","292740820A",257
"201","SALVADOR","292740821A",218.2
"202","SALVADOR","292740822A",241
"203","SALVADOR","292740823A",245
"204","SANTA BÁRBARA","292750701C",86.2
"205","SANTA CRUZ CABRÁLIA","292770501A",329.28
"206","SANTA CRUZ CABRÁLIA","292770505H",217.6
"207","SANTA INÊS","292790301C",25.6
"208","SANTA LUZIA","292805901A",276.6
"209","SANTA TERESINHA","292850501C",28
"210","SANTANÓPOLIS","292830701C",69.2
"211","SANTO AMARO","292860401A",235.8
"212","SANTO AMARO","292860402A",312.2
"213","SANTO ESTÊVÃO","292880201C",100.2
"214","SAÚDE","292980001C",47.4
"215","SENHOR DO BONFIM","293010501A",36.01
"216","SENHOR DO BONFIM","293010501C",19.6
"217","SENTO SÉ","293020401C",0
"218","SERRA DOURADA","293030301C",0
"219","SERRA PRETA","293040201C",115
"220","SERRINHA","293050101C",85.6
"221","SERROLÂNDIA","293060001C",71.6
"222","SIMÕES FILHO","293070901A",273.8
"223","SIMÕES FILHO","293070902A",216.6
"224","SIMÕES FILHO","293070903A",241.8
"225","SOBRADINHO","293077401C",1.8
"226","SÃO FÉLIX","292900801A",243.6
"227","SÃO FÉLIX DO CORIBE","292905701C",0
"228","SÃO GABRIEL","292925501C",0.4
"229","SÃO JOSÉ DO JACUÍPE","292937001C",64.2
"230","SÍTIO DO MATO","293075801C",0
"231","SÍTIO DO QUINTO","293076601C",43.8
"232","TANHAÇU","293100401U",0
"233","TANQUE NOVO","293105301C",0
"234","TAPEROÁ","293120201A",291.4
"235","TAPIRAMUTÁ","293130101C",21.4
"236","TEOFILÂNDIA","293150901C",65.2
"237","TUCANO","293190501C",6.8
"238","UAUÁ","293200201C",1.4
"239","UBAÍRA","293210101C",69.6
"240","UIBAÍ","293240801C",10.8
"241","UMBURANAS","293245701C",0
"242","URANDI","293260601C",0
"243","UTINGA","293280401C",36
"244","VALENTE","293300001C",0
"245","VALENÇA","293290301A",88.86
"246","VALENÇA","293290307H",217.8
"247","VITÓRIA DA CONQUISTA","293330701A",23.48
"248","VITÓRIA DA CONQUISTA","293330702A",21.28
"249","VITÓRIA DA CONQUISTA","293330703A",23.83
"250","VITÓRIA DA CONQUISTA","293330704A",16.77
"251","VITÓRIA DA CONQUISTA","293330705A",32.7
"252","VÁRZEA DA ROÇA","293305901C",70
"253","VÁRZEA NOVA","293315801C",0.6
"254","ÁGUA FRIA","290040501C",6.6
