"","municipio","codEstacao","PrecM"
"86","ITAMBÉ","291580901C",0
"87","ITAPETINGA","291640101A",18.08
"88","ITAPICURU","291650001C",8
"89","ITARANTIM","291680701C",32
"90","ITATIM","291685601C",0
"91","ITIRUÇU","291690601C",35
"92","ITIÚBA","291700301C",6
"93","ITORORÓ","291710201A",58.82
"94","ITORORÓ","291710201C",59.8
"95","IUIÚ","291733401C",0
"96","JACOBINA","291750801A",38.8
"97","JACOBINA","291750801C",23.2
"98","JACOBINA","291750802A",88.8
"99","JAGUAQUARA","291760701A",71.8
"100","JAGUAQUARA","291760702A",91.8
"101","JOÃO DOURADO","291835701C",0.4
"102","JUAZEIRO","291840701A",30.2
"103","JUAZEIRO","291840703A",28.6
"104","JUAZEIRO","291840704A",39.8
"105","LAFAIETE COUTINHO","291870401C",38.8
"106","LAJEDINHO","291900901A",13.4
"107","LAJEDO DO TABOCAL","291905801C",37.4
"108","LAMARÃO","291910801C",36.6
"109","LAPÃO","291915701A",0
"110","LAURO DE FREITAS","291920701A",345.44
"111","LAURO DE FREITAS","291920702A",272.68
"112","LAURO DE FREITAS","291920703A",277.58
"113","LAURO DE FREITAS","291920704A",232.76
"114","LAURO DE FREITAS","291920704H",0
"115","LAURO DE FREITAS","291920705A",28.19
"116","LAURO DE FREITAS","291920706A",367.82
"117","LENÇÓIS","291930601C",0
"118","LICÍNIO DE ALMEIDA","291940501C",4.2
"119","LIVRAMENTO DE NOSSA SENHORA","291950401U",1.8
"120","MACURURÉ","291990001U",0
"121","MAIRI","292010601C",0
"122","MANOEL VITORINO","292040301C",11
"123","MARACÁS","292050201C",111.2
"124","MARAGOGIPE","292060101A",174.44
"125","MEDEIROS NETO","292110401A",9.48
"126","MIGUEL CALMON","292120301C",8
"127","MONTE SANTO","292150001U",3.6
"128","MORTUGABA","292180701C",0
"129","MUCUGÊ","292190601C",11.4
"130","MUNDO NOVO","292210201C",7.6
"131","NAZARÉ","292250801A",262.36
"132","NOVA CANAÃ","292270601C",77.8
"133","NOVA FÁTIMA","292273001C",14.4
"134","NOVA ITARANA","292280501C",48.6
"135","NOVA REDENÇÃO","292285401C",1.2
"136","NOVA VIÇOSA","292300102A",122.78
"137","NOVA VIÇOSA","292300103A",242.25
"138","OLINDINA","292310001C",6.8
"139","OLIVEIRA DOS BREJINHOS","292320901C",9.4
"140","PALMAS DE MONTE ALTO","292340701U",0.4
"141","PALMEIRAS","292350601C",11.4
"142","PARAMIRIM","292360501C",0.2
"143","PARIPIRANGA","292380301C",1.2
"144","PAU BRASIL","292390201A",94.4
"145","PAULO AFONSO","292400901C",16.6
"146","PEDRO ALEXANDRE","292420701C",18.8
"147","PIATÃ","292430601C",14
"148","PIRIPÁ","292470201C",2.8
"149","PIRITIBA","292480101C",1.6
"150","PLANALTO","292500601C",35.4
"151","PORTO SEGURO","292530301A",5.12
"152","PORTO SEGURO","292530302A",80.94
"153","PORTO SEGURO","292530303A",61.89
"154","PORTO SEGURO","292530304A",3.36
"155","POÇÕES","292510501U",35.2
"156","PRADO","292550101A",64.8
"157","QUEIMADAS","292580801C",0
"158","QUIXABEIRA","292593101C",20.8
"159","REMANSO","292600401C",0
"160","RETIROLÂNDIA","292610301C",6.6
"161","RIACHO DE SANTANA","292640001C",0
"162","RIBEIRA DO POMBAL","292660801U",44.2
"163","RIO DE CONTAS","292670701C",12
"164","RIO DO ANTÔNIO","292680601C",3.4
"165","RIO DO PIRES","292690501C",6.2
"166","RODELAS","292710101C",5.4
"167","RUY BARBOSA","292720001C",25.8
"168","SALVADOR","292740801A",170.48
"169","SALVADOR","292740802A",247.58
"170","SALVADOR","292740803A",241.07
"171","SALVADOR","292740804A",106.5
"172","SALVADOR","292740805A",256.11
"173","SALVADOR","292740806A",136.63
"174","SALVADOR","292740808A",235.82
"175","SALVADOR","292740810A",197.79
"176","SALVADOR","292740811A",235.13
"177","SALVADOR","292740812A",184.03
"178","SALVADOR","292740814A",178.86
"179","SALVADOR","292740815A",191.94
"180","SALVADOR","292740816A",207.28
"181","SALVADOR","292740817A",203.47
"182","SALVADOR","292740818A",201.53
"183","SALVADOR","292740819A",287.6
"184","SALVADOR","292740820A",253.4
"185","SALVADOR","292740821A",306.6
"186","SALVADOR","292740822A",172
"187","SALVADOR","292740823A",232.2
"188","SANTA BÁRBARA","292750701C",9.6
"189","SANTA CRUZ CABRÁLIA","292770501A",114.09
"190","SANTA INÊS","292790301C",0
"191","SANTA LUZIA","292805901A",136.6
"192","SANTA TERESINHA","292850501C",0
"193","SANTANÓPOLIS","292830701C",67
"194","SANTO AMARO","292860401A",153.4
"195","SANTO AMARO","292860402A",179.2
"196","SAÚDE","292980001C",0
"197","SENHOR DO BONFIM","293010501A",6.12
"198","SENHOR DO BONFIM","293010501C",4.6
"199","SENTO SÉ","293020401C",0
"200","SERRINHA","293050101C",77.2
"201","SIMÕES FILHO","293070901A",387.2
"202","SIMÕES FILHO","293070902A",36
"203","SIMÕES FILHO","293070903A",301.6
"204","SOBRADINHO","293077401C",0
"205","SÃO FÉLIX","292900801A",138
"206","SÃO FÉLIX DO CORIBE","292905701C",0
"207","SÃO GABRIEL","292925501C",0
"208","SÃO JOSÉ DO JACUÍPE","292937001C",9.6
"209","SÍTIO DO MATO","293075801C",0
"210","SÍTIO DO QUINTO","293076601C",29.6
"211","TANQUE NOVO","293105301C",0
"212","TAPEROÁ","293120201A",187.6
"213","TAPIRAMUTÁ","293130101C",1.6
"214","TEOFILÂNDIA","293150901C",35.8
"215","TREMEDAL","293180601C",6.4
"216","TUCANO","293190501C",2.6
"217","UAUÁ","293200201C",4.8
"218","UIBAÍ","293240801C",2.4
"219","UMBURANAS","293245701C",0
"220","UTINGA","293280401C",31.6
"221","VALENÇA","293290301A",130.63
"222","VITÓRIA DA CONQUISTA","293330701A",4.74
"223","VITÓRIA DA CONQUISTA","293330701U",14
"224","VITÓRIA DA CONQUISTA","293330702A",6.13
"225","VITÓRIA DA CONQUISTA","293330703A",2.19
"226","VITÓRIA DA CONQUISTA","293330704A",7.55
"227","VITÓRIA DA CONQUISTA","293330705A",4.8
"228","VÁRZEA DA ROÇA","293305901C",0
"229","VÁRZEA NOVA","293315801C",0
"230","ÁGUA FRIA","290040501C",2.6
